traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
321,4.29399681,0.51935041,-0.845044613,-0.276254743,0.318701565,8.26720333,0.187937513,6.30990982,-2.92268348,-0.180986986,7.5720396,-5.93265057,-0.84113282,10.2265949,-3.97203898,0.993131042,-3.31963086,5.44193172,3.7168529,-8.3605299
322,4.33211327,0.560664535,-0.84078449,-0.270976096,0.332947731,8.27692413,0.24668327,6.33062887,-2.89338613,-0.156880543,7.58416748,-5.94404316,-0.849790215,10.2446747,-3.95178318,1.06348813,-3.29909778,5.44610167,3.69913626,-8.36633205
323,4.36959791,0.602264881,-0.836729407,-0.265663564,0.34723708,8.28670406,0.30567196,6.35078478,-2.86417723,-0.132672533,7.59604406,-5.9559021,-0.858598471,10.2626238,-3.93058372,1.13319993,-3.27794456,5.45071363,3.68116236,-8.37197781
324,4.4065814,0.644218922,-0.832884073,-0.260310292,0.361653566,8.29645824,0.364771247,6.37030649,-2.83481789,-0.108298674,7.60772943,-5.96802759,-0.867416322,10.2805538,-3.90852785,1.20265806,-3.25602436,5.45575809,3.66295195,-8.37747002
325,4.44298792,0.686443567,-0.829304993,-0.254948884,0.376075387,8.30613899,0.423299313,6.38885212,-2.80551314,-0.0836900175,7.61877203,-5.98158312,-0.877073109,10.2981834,-3.88507652,1.27124095,-3.23354745,5.4611063,3.64448547,-8.38283062
326,4.47885418,0.729000092,-0.825936437,-0.249536544,0.390602708,8.31581402,0.481885821,6.40683603,-2.77621913,-0.0589870363,7.62955618,-5.99555016,-0.886853576,10.3157015,-3.86073112,1.33924985,-3.21047997,5.46685457,3.62581396,-8.38803101
327,4.51410913,0.771839082,-0.822789192,-0.244092613,0.405246317,8.32548046,0.540596485,6.42422581,-2.74675632,-0.0340911038,7.64009905,-6.00986004,-0.896688342,10.3331594,-3.83553147,1.40684748,-3.18670726,5.47301102,3.60686803,-8.39309025
328,4.54880476,0.814939141,-0.819910944,-0.238638341,0.41991508,8.33509159,0.598750889,6.44074011,-2.7173028,-0.00895152893,7.64999771,-6.02562284,-0.907397687,10.3503466,-3.80893636,1.47353065,-3.1624198,5.47949505,3.58763885,-8.39804268
329,4.58298922,0.858393133,-0.817257345,-0.233140886,0.434705108,8.3446846,0.656945646,6.45669174,-2.68771195,0.0163620096,7.65961027,-6.04181051,-0.918240428,10.3674393,-3.78140259,1.53976762,-3.13746095,5.4863596,3.56817412,-8.40282822
330,4.61650229,0.902062595,-0.814846218,-0.227606103,0.449537665,8.35429287,0.715021074,6.47199059,-2.65820622,0.0417532437,7.668818,-6.05870485,-0.929424226,10.3843126,-3.75291944,1.60512567,-3.11208248,5.49353409,3.54845071,-8.40751934
331,4.64944983,0.946003258,-0.812675476,-0.222044244,0.464460641,8.36389542,0.773072302,6.48666859,-2.6285851,0.0673059449,7.67769575,-6.07616901,-0.94087261,10.4010973,-3.72343493,1.66999948,-3.08603096,5.50107527,3.52848411,-8.41209698
332,4.68182182,0.990222514,-0.810755491,-0.216454998,0.479494542,8.37346554,0.830964148,6.50074339,-2.59879851,0.0930646881,7.68618059,-6.09430122,-0.952632904,10.4177523,-3.69295812,1.73425567,-3.05940413,5.50898886,3.50822616,-8.41655064
333,4.71358204,1.03469872,-0.809070706,-0.210829109,0.494586587,8.38306999,0.888837278,6.51421976,-2.56901884,0.118962534,7.69425201,-6.11316633,-0.964760005,10.4342051,-3.66145158,1.79771721,-3.03228807,5.51723099,3.48769259,-8.42089081
334,4.74473381,1.07942319,-0.807646573,-0.205169261,0.509778559,8.39266396,0.94660902,6.52713871,-2.53909016,0.145023331,7.70194912,-6.13259268,-0.977143705,10.450532,-3.62903929,1.860551,-3.00463843,5.52577972,3.46692848,-8.4251194
335,4.77527237,1.12437749,-0.806472123,-0.199476287,0.52504164,8.40222931,1.00408649,6.53941488,-2.5091691,0.171175167,7.70919132,-6.15279961,-0.989961743,10.4666481,-3.59557986,1.92256153,-2.97653532,5.534657,3.44585228,-8.42923641
336,4.80526924,1.16957355,-0.8055709,-0.193771198,0.54036361,8.41178608,1.06126308,6.55103779,-2.47907877,0.197579324,7.71586084,-6.17412615,-1.0034492,10.4825487,-3.56088686,1.9838022,-2.94791341,5.54381895,3.42447329,-8.43330097
337,4.83460093,1.21496356,-0.804923296,-0.188027605,0.555747986,8.42135429,1.11831164,6.56212664,-2.44900846,0.224064469,7.7220912,-6.19612741,-1.01730061,10.4982166,-3.52526116,2.04411244,-2.91894865,5.55323601,3.40287352,-8.43723488
338,4.86338758,1.26065171,-0.804540455,-0.182238549,0.571276009,8.43085194,1.1749413,6.57262659,-2.41874099,0.250727117,7.72782564,-6.21892118,-1.0316,10.5137005,-3.48856592,2.10374284,-2.88946462,5.56299019,3.38088036,-8.44111443
339,4.8914299,1.30643392,-0.804409325,-0.176434189,0.586783171,8.44045448,1.23169184,6.58260536,-2.38856959,0.277430564,7.73318291,-6.24226189,-1.04617655,10.5289822,-3.45105386,2.16243076,-2.85967112,5.57301426,3.35866046,-8.44490051
340,4.91902304,1.35251677,-0.804567754,-0.170578942,0.602492869,8.44991112,1.2878654,6.59201813,-2.35804248,0.304339141,7.73802662,-6.2663455,-1.06120968,10.5441093,-3.41241741,2.2205925,-2.82927275,5.58329344,3.33615637,-8.44855595
341,4.94577122,1.39876223,-0.804926515,-0.164711654,0.618216157,8.45962715,1.34482169,6.60110235,-2.32750654,0.331454098,7.74255037,-6.29093885,-1.0763973,10.5590649,-3.37304211,2.27785373,-2.79854035,5.59390545,3.3133862,-8.45220757
342,4.97209978,1.44522858,-0.805613101,-0.158793136,0.634082735,8.46908283,1.40046942,6.60947132,-2.29676175,0.358657658,7.74633312,-6.31668997,-1.09242678,10.5737095,-3.33237791,2.33421421,-2.76744127,5.60471439,3.29023218,-8.45573521
343,4.99761534,1.49183834,-0.806527913,-0.152854696,0.649898231,8.47876644,1.45658481,6.61739969,-2.26621199,0.385910809,7.74970865,-6.34312296,-1.10882235,10.5880804,-3.29086518,2.38946629,-2.73617172,5.61578035,3.26682997,-8.45923615
344,5.02259159,1.53864896,-0.807724357,-0.146879077,0.665906072,8.48835659,1.51231086,6.6248641,-2.23526525,0.413391411,7.75259304,-6.37016582,-1.12556577,10.602313,-3.24838257,2.44414639,-2.70434761,5.62711048,3.24313116,-8.46264744
345,5.04683065,1.58561862,-0.809173644,-0.140877634,0.681943119,8.49807262,1.56825936,6.63189888,-2.20428276,0.440980375,7.75505829,-6.39776039,-1.14259565,10.6163254,-3.2050736,2.49793625,-2.67221856,5.63867569,3.21918416,-8.46595955
346,5.07052374,1.6327188,-0.810919046,-0.134842247,0.698055267,8.50767326,1.62331939,6.6383462,-2.17319584,0.46868816,7.75673485,-6.42664862,-1.16055489,10.6299381,-3.16055322,2.55055189,-2.63997531,5.65039444,3.19485426,-8.46931076
347,5.09355021,1.680004,-0.812922478,-0.128767103,0.714272857,8.51731968,1.67833626,6.64439106,-2.14195991,0.49648422,7.75800514,-6.45598125,-1.17876959,10.6433783,-3.11515021,2.60243535,-2.60728812,5.66240883,3.17019987,-8.47254276
348,5.11588383,1.72745848,-0.815185726,-0.122658521,0.730569601,8.52704811,1.73343992,6.65003014,-2.11058259,0.524447381,7.75876331,-6.48601961,-1.19740665,10.6565676,-3.06885743,2.65340853,-2.57434726,5.67460823,3.14533567,-8.47568703
349,5.13759041,1.77504456,-0.817724228,-0.116510823,0.74696672,8.53675365,1.78815413,6.65523911,-2.07902646,0.552537024,7.75890541,-6.51688147,-1.21659708,10.6694479,-3.02158928,2.70343852,-2.54116488,5.68697977,3.12013197,-8.47881508
350,5.15866756,1.82270753,-0.820543289,-0.110343635,0.763414562,8.54643345,1.84234333,6.65996218,-2.04733872,0.580740452,7.75834894,-6.54878664,-1.23654211,10.6819582,-2.97324443,2.75234222,-2.50785446,5.69952965,3.09455776,-8.48194599
351,5.17908239,1.87057447,-0.823630214,-0.104135543,0.779953778,8.55619621,1.89662111,6.66431904,-2.01550651,0.609043002,7.75735044,-6.58113813,-1.2567668,10.6942673,-2.92406249,2.8004806,-2.47419477,5.71230555,3.06870413,-8.48498344
352,5.19886732,1.91849613,-0.826993346,-0.0978798717,0.79661727,8.56588364,1.95027494,6.66827345,-1.9834646,0.637445331,7.75567007,-6.61436081,-1.27762961,10.7062159,-2.8739109,2.84762096,-2.44038653,5.72522497,3.04250526,-8.48801804
353,5.21786022,1.96654117,-0.830596447,-0.0916098505,0.813270509,8.57577419,2.00427294,6.67184591,-1.95141685,0.665989876,7.75341606,-6.6484127,-1.29903162,10.7178154,-2.82286668,2.89358401,-2.40650344,5.73831606,3.01606989,-8.4909811
354,5.23636103,2.0147121,-0.834513307,-0.0852794275,0.830082059,8.58550262,2.0573287,6.67502594,-1.9191128,0.694591105,7.75043917,-6.68335247,-1.32116294,10.7290354,-2.77074337,2.93857694,-2.37246752,5.75152445,2.98927331,-8.49391556
355,5.25401783,2.06297231,-0.838650763,-0.0789387971,0.846933722,8.59543896,2.11088276,6.67788506,-1.8866936,0.723326862,7.74702501,-6.71869421,-1.34350193,10.7400265,-2.71795344,2.9827168,-2.33817863,5.76497412,2.96216893,-8.49682713
356,5.27104044,2.11130786,-0.843060553,-0.0725468099,0.863889933,8.60536098,2.16400194,6.6804204,-1.85409188,0.752160907,7.74291039,-6.75489187,-1.36650372,10.7506113,-2.66422939,3.02576876,-2.303859,5.77853727,2.93473721,-8.49973679
357,5.28748608,2.15975428,-0.847774684,-0.066117987,0.880918682,8.61523438,2.21645761,6.6825161,-1.82129526,0.781086564,7.7379961,-6.79219818,-1.39041018,10.7607336,-2.60930181,3.06765747,-2.26943302,5.79217577,2.90702057,-8.50256443
358,5.30324936,2.20822787,-0.852750361,-0.0596469007,0.898090899,8.62508965,2.26862168,6.68433905,-1.7882005,0.810105562,7.73250103,-6.82997656,-1.41469061,10.7705584,-2.5536499,3.10871601,-2.23484635,5.80596209,2.87897515,-8.50537872
359,5.3182497,2.2568481,-0.857966721,-0.0531454943,0.915250182,8.63514328,2.3209691,6.6858592,-1.75515115,0.839249253,7.72625637,-6.86885595,-1.43977678,10.7798424,-2.49701476,3.14837027,-2.20042777,5.81987762,2.85061312,-8.50820255
360,5.33258629,2.30547166,-0.863444746,-0.0466116406,0.932518244,8.64520359,2.37309694,6.6870451,-1.72187591,0.868418515,7.71948576,-6.90804482,-1.46516776,10.7888556,-2.43967223,3.18731403,-2.16576266,5.83392811,2.82193446,-8.51101589
361,5.34638548,2.35413074,-0.869229555,-0.0400117077,0.949980855,8.6550951,2.42420506,6.68797541,-1.68814325,0.897721052,7.71181965,-6.94828939,-1.49147153,10.7973518,-2.38122869,3.22505951,-2.13109589,5.84797382,2.79302287,-8.51372528
362,5.35929585,2.40287733,-0.875213027,-0.0334189795,0.967343271,8.66532516,2.47600293,6.68855095,-1.65460038,0.927096784,7.70355701,-6.98932219,-1.51834786,10.8053923,-2.32199025,3.2615962,-2.09652853,5.86228609,2.76365852,-8.51652718
363,5.37164879,2.4516654,-0.881509364,-0.0267362744,0.984915197,8.67537498,2.5267899,6.68891716,-1.6207,0.956496775,7.69446325,-7.03115034,-1.54598594,10.812891,-2.26182604,3.29702687,-2.06202674,5.87649822,2.73413444,-8.51924038
364,5.38331461,2.50044632,-0.888046145,-0.0200406462,1.00252914,8.68552303,2.57753778,6.6889677,-1.58661699,0.985973001,7.68472719,-7.07357216,-1.57416081,10.8199987,-2.2008245,3.33149195,-2.02741957,5.89090443,2.70420814,-8.52195072
365,5.39416695,2.54932642,-0.89479059,-0.0133131696,1.02023649,8.69583225,2.62850523,6.68884945,-1.55227649,1.01566792,7.67419767,-7.11689758,-1.60303247,10.8265867,-2.13898611,3.36478758,-1.99290216,5.9054575,2.67392349,-8.52472305
366,5.40446472,2.59813786,-0.901852667,-0.0065241633,1.03804529,8.70600796,2.67851996,6.68841696,-1.51777029,1.04523623,7.66295385,-7.16075325,-1.6325438,10.8326616,-2.07632256,3.39705586,-1.95844102,5.91993999,2.64343977,-8.5273962
367,5.41399384,2.64702678,-0.909125566,0.000293362886,1.05588019,8.71637058,2.72868276,6.68774462,-1.48319006,1.07494307,7.65084505,-7.20572186,-1.66297102,10.8380737,-2.01270843,3.42792177,-1.9242357,5.93451786,2.61262321,-8.53011608
368,5.42284155,2.6959126,-0.916646957,0.0071568694,1.07387304,8.72672081,2.77854371,6.68693638,-1.44821656,1.10472214,7.63805485,-7.25110006,-1.69386601,10.8430767,-1.94833601,3.45794892,-1.88990664,5.94923639,2.58143735,-8.53282833
369,5.43119574,2.74472666,-0.92448324,0.0141057316,1.09202921,8.73690128,2.82735276,6.68594503,-1.41297162,1.13441837,7.62443256,-7.29717588,-1.72556269,10.8474388,-1.88307703,3.48679042,-1.85577691,5.96380186,2.55019403,-8.53536129
370,5.43859673,2.79360819,-0.932478607,0.0210413616,1.11009538,8.74741745,2.87669897,6.68463087,-1.37776828,1.16430199,7.60986948,-7.34452057,-1.75826681,10.8510399,-1.81692636,3.51412582,-1.82201457,5.97858191,2.51838899,-8.53811359
371,5.44536066,2.84244347,-0.940733254,0.0280257463,1.12828457,8.75793362,2.92570448,6.68313885,-1.34230912,1.19414735,7.59465027,-7.39218044,-1.79144084,10.8541641,-1.75004339,3.54059649,-1.78817892,5.99338913,2.48633289,-8.54081821
372,5.45128489,2.89128041,-0.949169874,0.0350436382,1.14653742,8.76864147,2.9750104,6.68147659,-1.30673385,1.22406161,7.57870579,-7.44036818,-1.82514238,10.8567228,-1.68257725,3.56599379,-1.75452268,6.00833178,2.45389819,-8.54358959
373,5.45684481,2.94007158,-0.957962155,0.0421602651,1.16502047,8.77900791,3.02257442,6.67977285,-1.27059889,1.25397015,7.56156874,-7.48988962,-1.86026096,10.8583298,-1.61381197,3.58985353,-1.72126961,6.02303123,2.42142224,-8.54616737
374,5.46150208,2.98882794,-0.966907859,0.0492829531,1.18347812,8.78967381,3.07072902,6.67781115,-1.23449206,1.28390372,7.54377317,-7.53979254,-1.89580917,10.8593779,-1.54453683,3.61273241,-1.6881274,6.03790617,2.38849735,-8.54887486
375,5.46549273,3.03756928,-0.976103067,0.0564630888,1.20204222,8.80035782,3.11850142,6.67570543,-1.19817495,1.3138051,7.52515554,-7.59033728,-1.93211603,10.8597183,-1.4744519,3.63443279,-1.65519154,6.05280924,2.35529304,-8.55156136
376,5.46876812,3.08626914,-0.985490918,0.0636781231,1.22070658,8.81113338,3.16618419,6.67347622,-1.16153681,1.34382796,7.5055542,-7.64177465,-1.96934712,10.8592672,-1.40350235,3.65487885,-1.62250614,6.06773043,2.32180715,-8.554245
377,5.47145796,3.13483357,-0.99515456,0.0709623992,1.23945367,8.82182312,3.21301818,6.67111015,-1.1247921,1.37366188,7.48514557,-7.69373035,-2.0073328,10.8580198,-1.33189893,3.67412519,-1.59020936,6.08252192,2.28819394,-8.55686283
378,5.4732132,3.18342304,-1.00494921,0.0782595798,1.25826919,8.83277416,3.26037884,6.66864204,-1.08780909,1.40363681,7.46388197,-7.74631643,-2.04599881,10.856082,-1.25958896,3.69228363,-1.55801463,6.09755945,2.25399947,-8.55964375
379,5.47444439,3.23193502,-1.01501799,0.085629195,1.2772094,8.8436451,3.30694103,6.66605711,-1.05048871,1.43357885,7.44157839,-7.79978418,-2.08573031,10.8531904,-1.18632376,3.7091167,-1.52617884,6.11244345,2.21970654,-8.56232834
380,5.47502136,3.2803576,-1.02531111,0.0930574685,1.29623532,8.85452461,3.35303783,6.66341877,-1.01302707,1.46343088,7.41834545,-7.85397434,-2.12636995,10.8493614,-1.11238003,3.72462034,-1.49484968,6.12724543,2.18527365,-8.56496143
381,5.47496605,3.32868314,-1.03582561,0.100560538,1.31545782,8.86535645,3.3986268,6.66077805,-0.975105107,1.49326682,7.39422035,-7.90858078,-2.16771889,10.8447571,-1.03770113,3.73908496,-1.46367621,6.14205408,2.1505723,-8.56751442
382,5.47382498,3.37696147,-1.04641604,0.108018845,1.33452857,8.87664604,3.44520283,6.65780401,-0.93745631,1.52307236,7.36934996,-7.96371126,-2.2096765,10.8393402,-0.962554097,3.75241971,-1.43276024,6.15709257,2.1152308,-8.57041645
383,5.47265768,3.42505574,-1.05740523,0.115678295,1.35404313,8.88734341,3.48945332,6.65513754,-0.898961902,1.55267429,7.34338379,-8.0194006,-2.25273609,10.8328705,-0.886450112,3.76446009,-1.4024055,6.17166519,2.08039451,-8.57275581
384,5.47023296,3.47317696,-1.06841719,0.123257026,1.3733393,8.89864922,3.53501725,6.65211105,-0.860747933,1.58240366,7.31638956,-8.07624435,-2.2968576,10.8253002,-0.809603512,3.77505374,-1.37236857,6.18660259,2.04460835,-8.57557964
385,5.46713543,3.52118778,-1.07963669,0.130908221,1.39273179,8.90996647,3.5801537,6.64900064,-0.822358966,1.61199808,7.28846312,-8.13359356,-2.3418119,10.8166933,-0.732132256,3.7844007,-1.34279501,6.20145082,2.00865412,-8.57837772
386,5.46331882,3.56908178,-1.09101689,0.138598099,1.41232848,8.92131519,3.62517357,6.64601994,-0.783438325,1.64160037,7.25965595,-8.19114494,-2.38734961,10.8073177,-0.654118419,3.79289865,-1.31331778,6.21637583,1.97238708,-8.58118439
387,5.45900154,3.61679792,-1.1026274,0.146375701,1.43194211,8.93262672,3.66932797,6.64288855,-0.744595587,1.67094123,7.22977734,-8.24963951,-2.43414974,10.7965279,-0.575341403,3.79969788,-1.28472435,6.23103666,1.93619478,-8.58384609
388,5.45389318,3.66448307,-1.11439943,0.154202789,1.45175934,8.94400597,3.71343756,6.63987541,-0.705203652,1.70031774,7.19890738,-8.30849552,-2.48168087,10.7848167,-0.495879441,3.8055799,-1.25620294,6.24580812,1.89956737,-8.58657169
389,5.44832134,3.71194744,-1.12639832,0.162117884,1.47161758,8.95530701,3.75663471,6.63678598,-0.665871501,1.72935581,7.16711664,-8.3679409,-2.5302434,10.7717876,-0.415821671,3.80995297,-1.2284987,6.26034594,1.86302948,-8.58913136
390,5.44183254,3.75934291,-1.13849699,0.170042753,1.49156857,8.96681786,3.80017233,6.63370657,-0.626190364,1.75841916,7.13432169,-8.42778492,-2.57954526,10.7577381,-0.335225344,3.81334472,-1.20096827,6.27501249,1.82600212,-8.59187126
391,5.43457985,3.80664062,-1.15073347,0.178015232,1.51163173,8.97842693,3.84358716,6.63064194,-0.586239994,1.78739989,7.1004653,-8.48822308,-2.62982464,10.7424498,-0.253938168,3.81547999,-1.17383969,6.28972006,1.78863239,-8.59464836
392,5.42679548,3.85373092,-1.16315198,0.186063498,1.5317533,8.99002266,3.88636065,6.62754965,-0.54622227,1.81613588,7.06555986,-8.54931736,-2.6812098,10.7257185,-0.172051847,3.81612682,-1.14749336,6.3042326,1.75130677,-8.59729958
393,5.41831398,3.90066576,-1.17571795,0.194167957,1.55198205,9.00166988,3.92884064,6.62450266,-0.506022155,1.84467196,7.02971411,-8.61073303,-2.73340559,10.7077579,-0.0896891356,3.81564426,-1.12160742,6.3186841,1.7137965,-8.59997463
394,5.40891123,3.94752812,-1.18837106,0.202296987,1.57230556,9.01350117,3.97152781,6.62145042,-0.465575993,1.87310016,6.99294281,-8.67237949,-2.78629756,10.6886797,-0.00682138791,3.81416202,-1.0959059,6.33333826,1.67569101,-8.60280323
395,5.39911032,3.99419236,-1.20123255,0.210520878,1.59280396,9.02519512,4.01331139,6.61859512,-0.42470926,1.90133941,6.95492506,-8.73478031,-2.84048176,10.6679592,0.0767916963,3.81119227,-1.07097912,6.34772348,1.63776636,-8.60542488
396,5.3888073,4.04062748,-1.21426117,0.218840107,1.61346459,9.03680992,4.0544138,6.61585808,-0.383636177,1.92924333,6.91609049,-8.79714966,-2.89529133,10.646019,0.160696566,3.80721664,-1.04658425,6.36192608,1.59993148,-8.60790348
397,5.37702703,4.08704948,-1.22720063,0.227070734,1.63396192,9.04909611,4.09714937,6.6127677,-0.34277606,1.95715678,6.87621832,-8.86007023,-2.95093513,10.6227474,0.245046258,3.80211186,-1.02230942,6.3766427,1.56088114,-8.61093235
398,5.36538029,4.13316059,-1.24049711,0.23548691,1.6546694,9.06088161,4.13755465,6.60999155,-0.301600426,1.98459423,6.83505487,-8.92398167,-3.00826502,10.5972939,0.330242127,3.79503703,-0.999453187,6.39069462,1.52272272,-8.61343098
399,5.35270691,4.17920351,-1.25381875,0.2439266,1.675547,9.07289982,4.17850494,6.60731792,-0.260033727,2.01192355,6.79298449,-8.98773003,-3.06604409,10.5707493,0.415737778,3.78728652,-0.976583719,6.40498018,1.48389864,-8.61610794
400,5.33963585,4.22495031,-1.26728988,0.252443254,1.69649124,9.08485889,4.21872139,6.60471392,-0.218443111,2.0388341,6.75003719,-9.05165863,-3.1246767,10.5426302,0.501507401,3.77827978,-0.954509974,6.41903305,1.44532251,-8.61862373
401,5.32518911,4.27067518,-1.28069615,0.260929793,1.7174629,9.09727192,4.25998926,6.60203838,-0.176709205,2.06569695,6.70595217,-9.11595631,-3.18416739,10.5130224,0.587770581,3.76825285,-0.932514012,6.43349934,1.40565193,-8.6215744
402,5.31100607,4.31603575,-1.29443097,0.269603491,1.73870945,9.10916328,4.29908562,6.59978199,-0.134541214,2.09202313,6.66082048,-9.1805563,-3.2448287,10.4814701,0.674496651,3.75671506,-0.911717176,6.44730425,1.36703026,-8.62390232
403,5.2953577,4.36133862,-1.30805731,0.278210998,1.75983238,9.12163353,4.33948994,6.5972724,-0.0925863981,2.11821127,6.6146183,-9.24559498,-3.30638409,10.4482565,0.76157099,3.74404883,-0.891183913,6.46156025,1.32725632,-8.62675381
404,5.27935123,4.40638447,-1.32184052,0.286926746,1.78116679,9.13395214,4.37903023,6.59503746,-0.0502728187,2.14399385,6.5674696,-9.31059456,-3.36872315,10.4133921,0.848958313,3.73030901,-0.871257544,6.47558022,1.28772295,-8.6293745
405,5.26280022,4.45125151,-1.33572686,0.29573074,1.80271423,9.14622211,4.41801405,6.59307671,-0.00755260605,2.16946507,6.51915407,-9.3758812,-3.43210506,10.3766346,0.936745405,3.71533346,-0.852012873,6.48948097,1.24823058,-8.63186646
406,5.2458787,4.49590874,-1.34975564,0.304659069,1.82449818,9.1582346,4.4559803,6.59149456,0.0354856476,2.19441462,6.47011518,-9.44071674,-3.49596071,10.338376,1.02460957,3.699471,-0.833376467,6.50320005,1.20897603,-8.63419628
407,5.22769785,4.54037237,-1.36372936,0.313507497,1.84603894,9.17097187,4.49526978,6.58942842,0.0780805349,2.21918201,6.41977072,-9.50650978,-3.56120276,10.2978058,1.11304855,3.68210649,-0.815207183,6.51716089,1.16879392,-8.63684654
