traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
839,-0.0893245712,0.564878345,1.67810082,3.92632771,8.09586906,-1.53214204,7.47133684,0.394811451,10.2711611,7.96265268,-6.54527092,11.0627136,-10.9620609,-6.31113291,-1.47196639,-5.30210304,3.95501304,10.0663519,7.86935663,-12.5601168,7.82652283,11.116374,-1.73926127,-10.0158749,-7.92988873,4.73144436,12.6782551,-1.41784954,14.5936108,2.77023315,1.89327836,-0.0372932442
840,-0.0828546807,0.571455598,1.68645358,3.944417,8.10372353,-1.4780221,7.51313543,0.560126603,10.3581438,7.86624908,-6.44312906,11.2570219,-11.0754843,-5.83897924,-1.48321235,-5.39334011,3.85629869,10.1039858,7.6838913,-12.6449413,7.76844883,11.1889982,-1.82704067,-9.99798203,-7.95817614,4.66360998,12.6914492,-1.36318421,14.6162853,2.81448817,1.87475598,-0.0349921435
841,-0.0764030069,0.578023136,1.69478309,3.96240044,8.11175728,-1.42413485,7.55350447,0.725031376,10.4437199,7.76814175,-6.34335995,11.4439163,-11.1738825,-5.37234545,-1.48373592,-5.47165632,3.76426363,10.1411114,7.49576998,-12.7301168,7.70564842,11.2604179,-1.91341043,-9.97967911,-7.98666286,4.5970974,12.7038736,-1.3093189,14.6385479,2.85824943,1.85634995,-0.0326405354
842,-0.0699675754,0.584592402,1.70313692,3.98044825,8.11991882,-1.37017989,7.59287882,0.891279578,10.5290136,7.66702747,-6.24493074,11.6248837,-11.2588863,-4.90743542,-1.4735198,-5.53868198,3.67820954,10.1780558,7.30360746,-12.8163271,7.6378212,11.3307514,-1.99952829,-9.9605608,-8.01439476,4.52773523,12.7178497,-1.25236762,14.6606264,2.90100288,1.83673048,-0.0303203929
843,-0.0634653717,0.591214001,1.71155798,3.99866295,8.12820435,-1.31587756,7.6315608,1.06028712,10.6148853,7.56173515,-6.14712,11.8009758,-11.3313704,-4.44149256,-1.45222139,-5.59548378,3.59791112,10.2150307,7.10648251,-12.9042053,7.5641098,11.400034,-2.08331394,-9.94135952,-8.04249287,4.46161413,12.7294903,-1.19838905,14.6825733,2.94465494,1.81695271,-0.0280210488
844,-0.0570596568,0.597766042,1.71990645,4.01672506,8.13677025,-1.26162219,7.66899061,1.22911429,10.6993103,7.45446491,-6.05130005,11.9703693,-11.3900509,-3.98252249,-1.42044115,-5.64136457,3.52446747,10.2525454,6.90419579,-12.9936876,7.4843111,11.4680233,-2.16724873,-9.92110252,-8.0698185,4.3911047,12.7438745,-1.13969374,14.7040148,2.98610854,1.79643965,-0.0257028826
845,-0.05061277,0.604359686,1.72830343,4.03487062,8.14546299,-1.20727682,7.70556164,1.39934266,10.7832537,7.34398985,-5.95671511,12.1342344,-11.4361143,-3.5276835,-1.37797153,-5.67755556,3.45776343,10.2903271,6.69778538,-13.0832024,7.39960861,11.5347252,-2.24831581,-9.90098381,-8.09709549,4.32422495,12.7561693,-1.08376443,14.7252455,3.02795863,1.77617407,-0.0233600363
846,-0.0441556945,0.610975266,1.73675299,4.05317354,8.15429115,-1.15261889,7.74147987,1.5721612,10.8673344,7.22904158,-5.86302042,12.2931309,-11.4698257,-3.07559681,-1.32444859,-5.7047205,3.39749956,10.3290052,6.48438215,-13.1754589,7.30743027,11.5999718,-2.32815218,-9.88029003,-8.12392902,4.25558376,12.7690954,-1.02601945,14.7463322,3.06926322,1.75475264,-0.0210542567
847,-0.0377072915,0.617588103,1.74519849,4.07143354,8.16321945,-1.09831309,7.77625179,1.74457562,10.9495993,7.11177111,-5.77196646,12.4452009,-11.4905128,-2.63528061,-1.2613833,-5.72292709,3.34460688,10.3684883,6.26759577,-13.2672844,7.21016979,11.6634512,-2.40614986,-9.85935593,-8.15054893,4.18733597,12.7818747,-0.96813643,14.7669868,3.10983014,1.73349011,-0.0187100954
848,-0.0312591307,0.624240398,1.75370085,4.08984947,8.17234516,-1.04352713,7.8105011,1.91994679,11.0320215,6.98974419,-5.68132973,12.5928507,-11.4996395,-2.19762659,-1.18714523,-5.73324299,3.29831934,10.4091234,6.04277611,-13.3614645,7.10520697,11.7254267,-2.48221087,-9.83814526,-8.17656422,4.11820221,12.7949915,-0.90882194,14.7875509,3.14977407,1.71111357,-0.016323749
849,-0.0247486588,0.630901635,1.76223338,4.10834694,8.18157578,-0.988765895,7.84396744,2.09645534,11.1133661,6.8640871,-5.59238338,12.7349463,-11.4969063,-1.76894355,-1.10303545,-5.73605061,3.25911021,10.4507637,5.81192017,-13.457201,6.99284172,11.7852945,-2.55484581,-9.81733418,-8.20300102,4.05224943,12.8055258,-0.853098571,14.8080025,3.1910398,1.68839324,-0.0140335532
850,-0.0183050893,0.637555838,1.77074826,4.12673664,8.19100857,-0.934226334,7.87636948,2.2722044,11.1924496,6.73657036,-5.5056324,12.8708324,-11.4827337,-1.35314965,-1.01018381,-5.7318182,3.22704411,10.4935808,5.57581186,-13.5523901,6.87476397,11.8433342,-2.62620568,-9.79598331,-8.2281189,3.98336029,12.8185349,-0.79296273,14.8279047,3.22964191,1.66566527,-0.0115983002
851,-0.0118452348,0.64418292,1.77925885,4.14520311,8.2006588,-0.879372001,7.90820217,2.45009351,11.2708769,6.60450888,-5.41986752,13.0020523,-11.4576035,-0.94446528,-0.90722543,-5.72139168,3.20172167,10.5377207,5.33182383,-13.6496515,6.74810886,11.8991079,-2.69440651,-9.77487087,-8.25321579,3.91575146,12.8301611,-0.734447658,14.8476009,3.26887655,1.64247692,-0.00927527901
852,-0.00540547073,0.650855899,1.78781497,4.16370058,8.21038914,-0.824769855,7.9391923,2.62801433,11.347333,6.46958256,-5.33621454,13.1275406,-11.4219093,-0.548716307,-0.795980036,-5.70537853,3.18322587,10.5830383,5.08278751,-13.7459927,6.61551714,11.9526911,-2.76052547,-9.75361252,-8.2773056,3.84657288,12.8431396,-0.673063457,14.8669739,3.30624008,1.61888123,-0.00679150736
853,0.00108543551,0.657563627,1.79643905,4.18238068,8.2202158,-0.76998353,7.96970701,2.80813861,11.4228582,6.32978439,-5.25372267,13.2483912,-11.3759689,-0.161961183,-0.675493717,-5.68416023,3.17136979,10.629653,4.82478333,-13.8446541,6.47323942,12.00354,-2.8226366,-9.73295403,-8.3013382,3.77916479,12.8543491,-0.613747478,14.8863516,3.34453321,1.59435952,-0.00437160116
854,0.00756060751,0.664219499,1.80501807,4.20101023,8.23028851,-0.71512717,7.99951506,2.98883295,11.4964743,6.18630838,-5.17288446,13.3643198,-11.3200836,0.212955773,-0.546845794,-5.65866137,3.16594505,10.6774158,4.5612607,-13.9430017,6.32376528,12.051528,-2.88160563,-9.7126236,-8.32504368,3.71205044,12.8651867,-0.55470258,14.905283,3.38243103,1.56995273,-0.00200533587
855,0.0140002491,0.670900226,1.81360924,4.21960497,8.24056244,-0.660360157,8.02857113,3.16940713,11.5678005,6.04028082,-5.0936842,13.4751215,-11.2552185,0.574790239,-0.410905659,-5.62908268,3.1669662,10.7261295,4.29104185,-14.040328,6.16727257,12.096981,-2.93685675,-9.69291973,-8.347785,3.64597249,12.8758917,-0.495322496,14.9240589,3.41938257,1.54518855,0.00050791871
856,0.0205138475,0.67761898,1.82227981,4.23838186,8.25081539,-0.605776429,8.05710888,3.35100937,11.6371803,5.89007378,-5.01629734,13.5810623,-11.181365,0.923868358,-0.267928362,-5.59614849,3.17386651,10.7759247,4.01321077,-14.1383333,6.00159597,12.1390657,-2.98890996,-9.67353058,-8.36993122,3.57844782,12.8866653,-0.434850335,14.9426699,3.45628738,1.51933289,0.00295999181
857,0.0269859266,0.684316516,1.83092189,4.25711775,8.26138687,-0.550921679,8.08510017,3.53357887,11.7045708,5.73589897,-4.94003248,13.6826611,-11.0989237,1.26160693,-0.117477253,-5.56005573,3.18690634,10.8266773,3.72744727,-14.2359762,5.82720661,12.1778698,-3.0363133,-9.65516853,-8.39153481,3.51278138,12.8965912,-0.375529528,14.9609585,3.49272203,1.49376488,0.00546480995
858,0.0334399529,0.691038549,1.83959222,4.27587605,8.27202892,-0.496380538,8.11243439,3.7158289,11.7692022,5.57872725,-4.86587667,13.7792854,-11.008687,1.58454347,0.0382395796,-5.52180004,3.20522094,10.8781195,3.4364624,-14.3315973,5.64579296,12.2133293,-3.08079171,-9.6371479,-8.41211891,3.44518328,12.9079571,-0.313226074,14.9787474,3.52715802,1.46826041,0.0081033688
859,0.0399324447,0.697767496,1.84830487,4.29479837,8.28285694,-0.441459239,8.13952923,3.90046263,11.8321314,5.41598082,-4.79243612,13.872159,-10.9100723,1.897632,0.201710865,-5.48099518,3.22948146,10.9304495,3.13529038,-14.4280005,5.45327282,12.2445936,-3.11995173,-9.62043762,-8.43205357,3.37859249,12.9178534,-0.252337694,14.996644,3.56253958,1.44120455,0.010654591
860,0.0463998728,0.704510331,1.85704172,4.31375265,8.29381466,-0.386682808,8.16609764,4.08514118,11.8922377,5.24993324,-4.72064257,13.9605417,-10.8043489,2.19687772,0.370270044,-5.43850422,3.25891232,10.9831343,2.82750082,-14.5223446,5.25266218,12.2720041,-3.15483475,-9.60466957,-8.45074749,3.31169677,12.9281464,-0.190089628,15.0143032,3.5967443,1.41368866,0.0132927895
861,0.0529133007,0.7112661,1.8657918,4.33270741,8.30491257,-0.332071811,8.19212246,4.26951694,11.9492226,5.0807457,-4.6506443,14.0445766,-10.6920843,2.4818511,0.542720139,-5.3948698,3.29292703,11.0358696,2.51337528,-14.6149435,5.04319715,12.2949028,-3.18414116,-9.59062386,-8.46954536,3.24747896,12.9365129,-0.130955592,15.0317268,3.63171458,1.38645709,0.0159345232
862,0.0593691058,0.718008459,1.87454283,4.35167122,8.31617737,-0.277529597,8.21769905,4.45388937,12.0031195,4.90816355,-4.58214474,14.1245394,-10.5733414,2.753546,0.719476581,-5.35035706,3.33154702,11.0887241,2.19406438,-14.7036686,4.8271594,12.3139,-3.21042085,-9.57704353,-8.48604488,3.17954111,12.9476242,-0.0661872029,15.0485973,3.66368294,1.35886514,0.0186836459
863,0.0658688769,0.724800527,1.88336921,4.3708334,8.32757473,-0.222712025,8.24312687,4.6404047,12.0545483,4.72982311,-4.51448154,14.2008963,-10.4475842,3.01436973,0.901980877,-5.30457735,3.37524128,11.1416674,1.86465299,-14.7914553,4.59946728,12.3275652,-3.22979975,-9.56571007,-8.50212479,3.11449981,12.956337,-0.00465690531,15.0657225,3.69703007,1.32996643,0.0214391407
864,0.0723462552,0.731547892,1.89214301,4.38988066,8.33923721,-0.168003902,8.26802254,4.82595158,12.1023283,4.54905939,-4.4484458,14.2731867,-10.3165226,3.26108813,1.08704507,-5.25837946,3.42284632,11.1941338,1.5291028,-14.8758249,4.36328983,12.3362226,-3.24396443,-9.5559864,-8.51724625,3.04970026,12.9652672,0.057231199,15.0822058,3.72925258,1.30213892,0.0242104754
865,0.0789012015,0.738385737,1.90104902,4.4091835,8.35074711,-0.113686934,8.29269218,5.01199389,12.1466246,4.36391735,-4.38420582,14.3416386,-10.1800766,3.49452901,1.27429199,-5.21231842,3.47389317,11.2458649,1.18911862,-14.9561357,4.11970472,12.3396664,-3.25304174,-9.54798031,-8.53147888,2.98500013,12.9734221,0.119007826,15.098834,3.76173139,1.27266657,0.0270421263
866,0.085361667,0.74517554,1.90989649,4.42838049,8.36264896,-0.0591009483,8.31700993,5.19794083,12.1873446,4.17550659,-4.32089567,14.4065962,-10.0382013,3.71603942,1.46494102,-5.16579294,3.52902651,11.2969484,0.841067255,-15.0327826,3.86634898,12.3374548,-3.25638366,-9.54184723,-8.54402733,2.91950703,12.9823418,0.182828426,15.115098,3.79242015,1.24280441,0.029997753
867,0.0918454155,0.75194782,1.91873884,4.44759989,8.37476063,-0.00444877706,8.34105778,5.38408184,12.2243156,3.98310375,-4.25885201,14.4680891,-9.89122677,3.92539072,1.65783894,-5.11928701,3.58761549,11.3470306,0.486337632,-15.1052923,3.60370898,12.3291159,-3.25326395,-9.53807068,-8.55564785,2.8553586,12.9903946,0.245353937,15.1310043,3.82316279,1.21340013,0.032904014
868,0.0983525887,0.75876385,1.92763841,4.46689892,8.38693523,0.0499814488,8.36484623,5.56973267,12.2572527,3.78773379,-4.1982336,14.5260725,-9.74006939,4.12209082,1.85191441,-5.07293224,3.64933228,11.3957081,0.126216426,-15.1723518,3.33328438,12.3148775,-3.2443161,-9.53653717,-8.56578255,2.79124832,12.998476,0.308628023,15.1467323,3.85315847,1.1834867,0.0359165892
869,0.104831234,0.765595436,1.93657088,4.48627567,8.39918804,0.104257025,8.38842201,5.75521469,12.2859735,3.588588,-4.1391511,14.5807076,-9.58457756,4.30682611,2.04651618,-5.02730846,3.71347356,11.442832,-0.237476572,-15.2335453,3.05600715,12.2945805,-3.22970295,-9.5371666,-8.57481289,2.72764158,13.0061874,0.372030228,15.1623297,3.88238478,1.15295458,0.0390322842
870,0.111360691,0.772427201,1.94552529,4.50574112,8.41164398,0.158708513,8.41191959,5.94138575,12.3106279,3.38490653,-4.08094263,14.6322212,-9.42431164,4.48080587,2.24325919,-4.98165226,3.7810111,11.4884043,-0.608990967,-15.2895603,2.76865172,12.2669716,-3.20760441,-9.54087639,-8.58250809,2.66536784,13.0127058,0.433917612,15.1778774,3.91228628,1.1217953,0.0420918316
871,0.117854632,0.779283345,1.95450866,4.52522469,8.42419529,0.21290943,8.43515396,6.12632465,12.3305883,3.17890692,-4.02431583,14.6805315,-9.26076126,4.64286184,2.43909264,-4.93676281,3.85036802,11.5318947,-0.983819306,-15.3386211,2.47481489,12.2329006,-3.18021107,-9.54675961,-8.58850384,2.60167623,13.0201988,0.498438478,15.193038,3.94020104,1.09022903,0.0453508049
872,0.124439269,0.786152363,1.96351933,4.54479456,8.43692112,0.267208308,8.45833778,6.31164646,12.3460636,2.96854568,-3.96869135,14.7258387,-9.09296513,4.79459906,2.63581634,-4.89220428,3.92242479,11.5732908,-1.36464524,-15.381319,2.17206597,12.1909885,-3.14430881,-9.55650902,-8.59426594,2.5427115,13.024518,0.556998491,15.2083073,3.97059298,1.0589509,0.0484787934
873,0.130912527,0.792996049,1.97250366,4.56428242,8.44990063,0.321442038,8.48127174,6.49535942,12.3566618,2.75653625,-3.91438961,14.7682467,-8.92229652,4.93523455,2.83148432,-4.84814262,3.99634337,11.6121635,-1.74915218,-15.4158249,1.86330628,12.1423674,-3.10344577,-9.56830883,-8.59676743,2.48006034,13.0317039,0.622044206,15.2230091,3.99709177,1.02696002,0.0518581346
874,0.137401849,0.79985255,1.9815309,4.5839057,8.46293259,0.375582337,8.50420666,6.67915583,12.3622665,2.54026437,-3.86142993,14.8077164,-8.74782372,5.06597281,3.02640629,-4.80498505,4.07183123,11.6486492,-2.13685608,-15.4425268,1.5480144,12.0861282,-3.0563643,-9.58292103,-8.59800816,2.41744804,13.0384235,0.687069774,15.2374887,4.02326679,0.994462192,0.0552651845
875,0.143935427,0.806735814,1.99059308,4.6035552,8.47609043,0.429557264,8.52701283,6.86158705,12.3627529,2.32202601,-3.80974674,14.8444796,-8.57067966,5.18666029,3.21972227,-4.76239109,4.14883471,11.6822071,-2.52777958,-15.4607344,1.22667301,12.022171,-3.00224733,-9.60095024,-8.5977459,2.35645843,13.0441818,0.750766337,15.2519159,4.04962873,0.961610913,0.0587253235
876,0.150474712,0.813650608,1.99971271,4.62336826,8.48935604,0.483632743,8.54994202,7.04462957,12.357934,2.09882784,-3.75912738,14.8784695,-8.38945293,5.29847622,3.41266751,-4.72042465,4.22764063,11.7130375,-2.92297721,-15.470274,0.898359895,11.9496984,-2.94083142,-9.62248611,-8.59590626,2.29634833,13.0492716,0.813944638,15.2662592,4.07570362,0.928194761,0.0622737668
877,0.157011852,0.820549786,2.00882077,4.64315462,8.50283813,0.53767395,8.57279301,7.22621393,12.3476696,1.87370872,-3.70975566,14.9099607,-8.20551968,5.40111303,3.60358572,-4.67908764,4.3076725,11.7406654,-3.32025146,-15.4701557,0.565423131,11.8694172,-2.87267685,-9.6474514,-8.59231567,2.23779178,13.0536366,0.876072943,15.280488,4.10171032,0.894544482,0.065857321
878,0.163544163,0.827432454,2.01791954,4.66294479,8.51655579,0.591790736,8.59562874,7.4069066,12.3317919,1.64570451,-3.66159487,14.9388962,-8.01855755,5.49510717,3.79259682,-4.63831091,4.38883686,11.7649651,-3.72076869,-15.4604082,0.22652255,11.7802324,-2.79737115,-9.67602158,-8.58679962,2.17957783,13.0579233,0.938421011,15.294342,4.12697601,0.861172736,0.0694704652
879,0.170083478,0.834376395,2.02710342,4.68287086,8.53027248,0.645670354,8.61852551,7.58654308,12.3100939,1.41513789,-3.61487007,14.9652996,-7.82895756,5.58076859,3.97880864,-4.59841299,4.47055769,11.7858915,-4.12209034,-15.4402628,-0.115829438,11.6830807,-2.71634007,-9.70758152,-8.57913589,2.12070537,13.062521,1.00256598,15.3081131,4.15087843,0.826580048,0.0733046308
880,0.176580906,0.841288507,2.03625488,4.7027564,8.54430866,0.699733973,8.64144707,7.765028,12.2825747,1.18221724,-3.56925035,14.9893551,-7.63626099,5.65851068,4.1631465,-4.55890226,4.55353785,11.8032675,-4.52595949,-15.4090471,-0.462470472,11.5772743,-2.62830043,-9.74287033,-8.5691061,2.06280804,13.0672283,1.06702065,15.3215094,4.17369843,0.792531073,0.0771950856
881,0.183113411,0.848216414,2.04544401,4.7227273,8.55835915,0.753513932,8.66441917,7.94198704,12.2488871,0.947146416,-3.52529788,15.0110683,-7.4412837,5.7289114,4.34332705,-4.52069092,4.63616896,11.8170967,-4.9280982,-15.3672075,-0.810454667,11.4634495,-2.53429079,-9.78151417,-8.55814266,2.007195,13.0702181,1.12854207,15.3350058,4.19753075,0.757909179,0.0810979083
882,0.189715177,0.855187416,2.05470419,4.74284887,8.5725069,0.807329178,8.68759918,8.11831474,12.2088757,0.709004998,-3.48255348,15.0305014,-7.24309731,5.79224682,4.52113962,-4.4829092,4.71970367,11.827054,-5.33234787,-15.3139353,-1.16224313,11.3402147,-2.43301749,-9.82418442,-8.54495907,1.95280814,13.0722485,1.18901145,15.3485889,4.22180986,0.722151637,0.0850639343
883,0.196266636,0.862148702,2.06396222,4.7629838,8.58687782,0.861213744,8.71089363,8.29336643,12.1624784,0.468511969,-3.44117832,15.0476055,-7.04182911,5.84874821,4.69598103,-4.44581223,4.80364466,11.8332567,-5.73769093,-15.2487259,-1.51679742,11.207881,-2.32573223,-9.87011814,-8.52885818,1.89717245,13.0754547,1.25255799,15.3616896,4.24372292,0.686317444,0.0891958177
884,0.202820852,0.869131923,2.0732584,4.78318071,8.60137939,0.915036857,8.73430061,8.46668339,12.1095276,0.226383075,-3.40139008,15.0625916,-6.83799124,5.89891863,4.86671448,-4.40965986,4.88734198,11.8355951,-6.1416316,-15.1713314,-1.87162542,11.0675259,-2.21332717,-9.91902924,-8.51030445,1.84129941,13.0791378,1.31767631,15.374423,4.26419067,0.650431335,0.0934560522
885,0.209359378,0.876098931,2.08254075,4.80333757,8.61602879,0.968659878,8.75774002,8.63736057,12.0502796,-0.0159004722,-3.36336136,15.0756311,-6.63248253,5.94310474,5.03246641,-4.37455273,4.97036266,11.8339453,-6.54250765,-15.0820856,-2.22516561,10.9193869,-2.09520721,-9.97136879,-8.49033451,1.7885735,13.0812473,1.37964118,15.3872986,4.28542233,0.614210367,0.0977694988
886,0.215911731,0.88308692,2.09186625,4.82360411,8.63081837,1.02234209,8.78141975,8.80696678,11.9840717,-0.26086539,-3.32686639,15.0864611,-6.42356873,5.98170137,5.19465637,-4.34029627,5.05336714,11.8284149,-6.94311714,-14.9801798,-2.57943463,10.7622032,-1.97132576,-10.02705,-8.4677248,1.73568368,13.0836363,1.44287813,15.3998775,4.30547094,0.577683687,0.102198765
887,0.22250475,0.890091717,2.10122442,4.84396935,8.64583683,1.07626581,8.80539989,8.97555828,11.9106188,-0.508561075,-3.29181504,15.0952482,-6.21078873,6.0150156,5.35357189,-4.30673742,5.13669157,11.8187494,-7.34375095,-14.8651123,-2.93405676,10.5954952,-1.84006882,-10.0870037,-8.44323349,1.68680859,13.0840788,1.50194502,15.4126997,4.32707214,0.540953815,0.10661988
888,0.22910814,0.897120833,2.11061478,4.86432552,8.66088009,1.12975788,8.82940388,9.1406908,11.8308868,-0.754904985,-3.2589004,15.1022129,-5.997015,6.04332352,5.50623846,-4.27444077,5.21843767,11.8051424,-7.73945808,-14.7379704,-3.28513432,10.4217196,-1.70520449,-10.1492653,-8.41649055,1.63773024,13.0847273,1.56221151,15.4253397,4.34745932,0.503428757,0.111240521
889,0.235713243,0.904135346,2.12003374,4.88486195,8.67608547,1.18352938,8.85384464,9.30550861,11.7431011,-1.00533223,-3.22768831,15.1068754,-5.77857924,6.06704044,5.65531254,-4.24319696,5.30005741,11.7876215,-8.13496494,-14.5971403,-3.6359427,10.238431,-1.56481111,-10.2146254,-8.38640785,1.58787429,13.0860453,1.62468839,15.437499,4.3664093,0.46580106,0.115861729
890,0.242229968,0.91113776,2.12941933,4.90524483,8.69155312,1.23712659,8.8782444,9.46630955,11.6492214,-1.25348616,-3.19861674,15.1099358,-5.55902815,6.08634996,5.79820156,-4.21314335,5.38025284,11.7661924,-8.52463436,-14.4437571,-3.9810133,10.0494108,-1.42122912,-10.282115,-8.35381222,1.53919768,13.0879059,1.68821192,15.4494171,4.38337612,0.428291678,0.120753802
891,0.248803556,0.918176413,2.13886499,4.92577648,8.7071476,1.29084384,8.90302277,9.62573719,11.5474739,-1.50392675,-3.17154288,15.1109581,-5.33543873,6.1017437,5.93640471,-4.18445539,5.45970631,11.7410002,-8.91174984,-14.2771139,-4.32305527,9.85194683,-1.27229404,-10.352746,-8.31907749,1.49300647,13.0884123,1.74933231,15.4615402,4.4011941,0.389849454,0.125730649
892,0.255455226,0.925231934,2.14835715,4.94643784,8.72282124,1.34453261,8.92812729,9.78317261,11.4380846,-1.7554636,-3.14665341,15.109973,-5.10850859,6.1133852,6.06929445,-4.15710545,5.53805923,11.7118921,-9.29589653,-14.097352,-4.66180992,9.64557838,-1.11760771,-10.4266367,-8.28277779,1.45051396,13.0868111,1.80580473,15.4738874,4.42113829,0.351231694,0.130620509
893,0.262053162,0.932292879,2.15786362,4.96707249,8.73858166,1.39792693,8.95332623,9.93687057,11.3221626,-2.00504041,-3.12432075,15.1073303,-4.88010979,6.12177706,6.19521952,-4.13159943,5.61416626,11.6795483,-9.67259026,-13.9056501,-4.99268579,9.43500328,-0.962258101,-10.5011168,-8.24326992,1.40597951,13.0870724,1.86723483,15.4856834,4.43761301,0.311971217,0.135824323
