traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
664,-1.17480874,-0.450148374,0.441087127,1.36987913,7.19508266,6.67513418,1.94810367,9.09272385,4.76791716,-3.29063201,15.6110601,0.279522747,5.99168444,-6.79145241,8.89305115,-2.78313899,3.78685117,-6.97230482,16.8839073,-6.33087969,-3.65044141,5.2318759,5.23793364,-7.38628292,-2.84927034,12.8543282,10.982708,-2.99951077,7.40875673,-4.7205286,-0.909593761,-0.925833881
665,-1.1696018,-0.445131809,0.447242886,1.38099277,7.21471405,6.56230831,1.82968903,9.05804157,4.98677874,-3.14156699,15.6564865,0.32215181,6.00631285,-6.77014971,8.95916557,-2.70567179,3.84349227,-6.87612486,16.9452019,-6.31932735,-3.59222603,5.21361208,5.23433161,-7.41110468,-2.87976336,12.8381815,10.9881516,-3.03559709,7.44851065,-4.70590115,-0.87604028,-0.922856092
666,-1.16431534,-0.440042973,0.45347029,1.3922919,7.23426008,6.44719887,1.70947015,9.0184269,5.21127844,-2.9859755,15.6980019,0.358220339,6.02361155,-6.74765301,9.02481651,-2.62752795,3.89872718,-6.77942133,17.0058575,-6.30893946,-3.53299308,5.19484472,5.23036766,-7.43591118,-2.91072726,12.820713,10.9942846,-3.07179952,7.48916292,-4.69015646,-0.842730701,-0.919678509
667,-1.15905213,-0.434996933,0.45965898,1.4035511,7.25347471,6.33148432,1.58913708,8.97420406,5.4384737,-2.8252306,15.7351351,0.388273627,6.04350471,-6.72376347,9.0897913,-2.54869032,3.95290327,-6.68202496,17.065567,-6.2986846,-3.47430873,5.17809296,5.22614527,-7.46066475,-2.94134092,12.80373,10.9996367,-3.10734177,7.52967405,-4.67448711,-0.809162617,-0.916508734
668,-1.15372026,-0.429909408,0.465869933,1.41484821,7.27242613,6.21467352,1.46821034,8.92504311,5.66893673,-2.65895176,15.7676735,0.41231218,6.0657773,-6.69890594,9.1545639,-2.46895909,4.00561094,-6.58404398,17.1244011,-6.28982019,-3.41449928,5.16028261,5.22229767,-7.48523664,-2.97171617,12.7871103,11.0042295,-3.14224625,7.57072353,-4.658566,-0.775662363,-0.913171411
669,-1.14838004,-0.424823403,0.472092509,1.42623067,7.29120445,6.09518433,1.34511101,8.87009716,5.90574598,-2.48516154,15.7954159,0.428995281,6.09146309,-6.67249393,9.21890354,-2.38855553,4.05721998,-6.48515034,17.1824932,-6.28188944,-3.3543365,5.14332294,5.21797132,-7.50979376,-3.00229812,12.7696638,11.0091248,-3.17714643,7.61226082,-4.64175367,-0.742274284,-0.909727335
670,-1.14311564,-0.419819832,0.478238285,1.43748879,7.30955935,5.97628069,1.22321641,8.81072044,6.14231157,-2.30764318,15.8179016,0.44031322,6.1194067,-6.64497709,9.28267193,-2.30741715,4.10753584,-6.38576555,17.2398548,-6.27463293,-3.2936399,5.12690544,5.21294737,-7.53452826,-3.03326631,12.7509909,11.0147219,-3.21118665,7.65368176,-4.6249404,-0.708893239,-0.906298518
671,-1.13770592,-0.414690912,0.484502047,1.44902635,7.32789087,5.85421419,1.09892404,8.74510002,6.38562775,-2.12201738,15.8347311,0.443718046,6.15193701,-6.61513472,9.34609604,-2.2260561,4.15616322,-6.286654,17.2962589,-6.26841021,-3.23194933,5.10950136,5.20824242,-7.55899906,-3.06408215,12.732398,11.019846,-3.2452631,7.69584179,-4.60737658,-0.675365806,-0.902688205
672,-1.13231373,-0.409598827,0.490736574,1.46052063,7.34588194,5.73128033,0.974405169,8.67396259,6.63084364,-1.93116879,15.845665,0.440841585,6.18674135,-6.58452082,9.4092226,-2.14347124,4.20425892,-6.18563747,17.3518238,-6.26298666,-3.17038655,5.09394073,5.20320034,-7.58355093,-3.09470749,12.7141333,11.0243092,-3.27846909,7.73789072,-4.59002972,-0.641681492,-0.899081647
673,-1.12689519,-0.404504061,0.496970683,1.47203946,7.3635807,5.60798168,0.850372672,8.59774208,6.87747669,-1.73508012,15.8504086,0.431530952,6.22577763,-6.5513525,9.47169495,-2.06097245,4.25039339,-6.08556271,17.4066105,-6.25824356,-3.10784101,5.077847,5.19758892,-7.60806704,-3.12589598,12.6939678,11.0300093,-3.31188917,7.7806201,-4.57130623,-0.608254194,-0.895302653
674,-1.12146258,-0.399379075,0.503250718,1.48372793,7.38116932,5.48028517,0.722732186,8.51349545,7.13231039,-1.5293541,15.8479214,0.413149655,6.26909733,-6.51657438,9.53425884,-1.97735775,4.29604292,-5.98334408,17.4605827,-6.25502729,-3.04463315,5.06240892,5.19175339,-7.63257504,-3.15707016,12.673521,11.0354824,-3.34469891,7.82369328,-4.55241966,-0.574853301,-0.89147228
675,-1.11599898,-0.394283503,0.509477556,1.4952668,7.39827013,5.35554981,0.598990977,8.42617512,7.38145256,-1.32299292,15.8391695,0.390934169,6.31479073,-6.48015738,9.59607315,-1.89358699,4.33976555,-5.88221931,17.5130939,-6.25189209,-2.98195267,5.04765654,5.18688917,-7.65666056,-3.18693256,12.6561432,11.0381374,-3.37651062,7.86633396,-4.53417063,-0.541019857,-0.887612343
676,-1.11048985,-0.389120191,0.515779197,1.5070405,7.41529989,5.22617006,0.471648037,8.33031273,7.63889408,-1.10639501,15.8221006,0.358962059,6.36605787,-6.44102812,9.65770054,-1.80945086,4.38258457,-5.77997732,17.5654278,-6.25026083,-2.91701221,5.03200865,5.18027973,-7.68118382,-3.21876097,12.6335573,11.044673,-3.40858436,7.91043186,-4.51387453,-0.507934391,-0.883494616
677,-1.10496306,-0.383987159,0.522043347,1.51872635,7.43191719,5.09835768,0.346894622,8.23037624,7.89237309,-0.887989163,15.798049,0.322415531,6.41947985,-6.40072107,9.71874809,-1.72465014,4.42413187,-5.67744255,17.6164608,-6.24906254,-2.85266423,5.0178833,5.17407942,-7.70556688,-3.249722,12.6130743,11.0491819,-3.44007826,7.95416021,-4.49379539,-0.474354744,-0.879365981
678,-1.09946632,-0.378859788,0.528300047,1.53045261,7.44826841,4.96910143,0.221851379,8.12404156,8.14806938,-0.663171589,15.7656107,0.278329462,6.47816181,-6.35711765,9.77925205,-1.64011872,4.46424007,-5.57535505,17.6667805,-6.24837732,-2.78740811,5.00374317,5.1671567,-7.72989798,-3.28124595,12.5904713,11.0550003,-3.47088504,7.99855232,-4.47303915,-0.441399872,-0.875119269
679,-1.09391093,-0.373711795,0.534591734,1.54227436,7.46438885,4.83815193,0.0963477343,8.01092434,8.40549088,-0.432210326,15.7243671,0.226960689,6.54097891,-6.31136274,9.83970737,-1.5550034,4.50305319,-5.47283363,17.7160416,-6.24894762,-2.72114444,4.98904133,5.16059542,-7.75407648,-3.31233454,12.5685863,11.0599489,-3.501333,8.04270267,-4.45236301,-0.407754898,-0.870892048
680,-1.08833146,-0.368560463,0.540897548,1.55417359,7.48026133,4.70513487,-0.0299075339,7.89047098,8.66497803,-0.194684088,15.673604,0.167731479,6.60814905,-6.26332664,9.90001297,-1.46910965,4.54123545,-5.36880302,17.7639503,-6.25052643,-2.65582919,4.97681427,5.15420628,-7.77812433,-3.34265208,12.5486832,11.0629063,-3.53158903,8.08686638,-4.43135309,-0.37397936,-0.866601706
681,-1.08277333,-0.363422185,0.547170043,1.56601775,7.49576569,4.57275152,-0.15420793,7.7651639,8.92155647,0.0457396209,15.6141882,0.102887459,6.67907333,-6.21266031,9.95953941,-1.38371837,4.57764959,-5.2659049,17.8113766,-6.25266552,-2.58833742,4.96290588,5.14682627,-7.80229902,-3.37418103,12.5250196,11.0686064,-3.56096458,8.13183689,-4.40951252,-0.340891361,-0.862146378
682,-1.07715464,-0.358240396,0.55350554,1.57804084,7.51109219,4.43725014,-0.280002475,7.63132286,9.1811657,0.293896556,15.5437603,0.0293305553,6.75488853,-6.15935326,10.0190706,-1.29747486,4.61343193,-5.16138792,17.8575478,-6.25603104,-2.52102542,4.95048714,5.13978338,-7.82630777,-3.40493298,12.5031748,11.072444,-3.59005523,8.17664242,-4.38776588,-0.307252526,-0.8576985
683,-1.07151592,-0.35304901,0.559814632,1.59000075,7.52603483,4.30291414,-0.403173357,7.49315453,9.43638039,0.543948293,15.4642982,-0.0492565855,6.83440447,-6.10307693,10.0776405,-1.21198416,4.64745617,-5.05825853,17.9031601,-6.25950384,-2.45220828,4.93737411,5.13166714,-7.85046721,-3.43687963,12.4778862,11.0787191,-3.61867762,8.22266006,-4.36442757,-0.274532706,-0.852953196
684,-1.06584179,-0.347866446,0.566134155,1.6020118,7.54069614,4.16796637,-0.525320709,7.34892273,9.68947792,0.797715604,15.3746548,-0.134021461,6.91735411,-6.04450798,10.1360054,-1.12595272,4.68056679,-4.95437479,17.9473495,-6.26396751,-2.38388419,4.92560911,5.12413597,-7.87442398,-3.46775341,12.4551888,11.0826855,-3.64694405,8.26787376,-4.34164,-0.240916908,-0.84830451
685,-1.06019723,-0.342697799,0.572442651,1.61403787,7.55505037,4.03196192,-0.646799445,7.19801331,9.94128609,1.05609989,15.2739353,-0.225699171,7.00462294,-5.9828229,10.1939487,-1.03995204,4.7125535,-4.85029793,17.9906216,-6.26925898,-2.31466818,4.9140234,5.11616993,-7.89832878,-3.49885607,12.4312935,11.0872383,-3.67441845,8.31346703,-4.31846142,-0.207705066,-0.843583405
686,-1.0544467,-0.33745265,0.578811526,1.62619972,7.56917286,3.8953836,-0.766907871,7.04122019,10.1900873,1.31766951,15.162365,-0.323331684,7.09560966,-5.91818762,10.2513618,-0.954020739,4.74333811,-4.7463479,18.0328751,-6.27507782,-2.24498057,4.902812,5.10821867,-7.92214537,-3.5298717,12.4075146,11.0913153,-3.70186305,8.35961914,-4.29435635,-0.174427152,-0.838673115
687,-1.04875815,-0.332257599,0.585160196,1.638394,7.58298874,3.75657034,-0.887234032,6.87615395,10.4387779,1.58515894,15.0377541,-0.429383755,7.19151258,-5.85013771,10.3083858,-0.868229806,4.77321911,-4.64175653,18.0741158,-6.28216314,-2.17465305,4.89239788,5.09942484,-7.946064,-3.56129026,12.3821096,11.0964632,-3.7286365,8.40580845,-4.2699194,-0.14140822,-0.833796263
688,-1.04301584,-0.327034324,0.59151727,1.65060437,7.59649086,3.61838031,-1.00498056,6.70650053,10.6818457,1.85370862,14.902585,-0.539943159,7.29014635,-5.77929401,10.3647842,-0.782632589,4.80177021,-4.53775024,18.1142502,-6.28952837,-2.10372758,4.88178015,5.09119272,-7.96973372,-3.5921452,12.3579664,11.1002817,-3.75474429,8.45198536,-4.24557734,-0.108104587,-0.828829348
689,-1.03728032,-0.321817249,0.597856641,1.66279566,7.60965872,3.48031545,-1.12059653,6.53164816,10.9198513,2.12380314,14.756237,-0.655639589,7.39149332,-5.70577002,10.420516,-0.697161198,4.82927799,-4.4335494,18.1534958,-6.2976532,-2.03197718,4.87171555,5.08217335,-7.99350166,-3.623528,12.3319941,11.1052456,-3.78038216,8.49874115,-4.2202363,-0.0753000304,-0.823711514
690,-1.03150988,-0.316581279,0.604242682,1.67514515,7.62259197,3.33962774,-1.23626149,6.34806252,11.1567841,2.39953566,14.5951948,-0.779702544,7.49768305,-5.62823534,10.4759884,-0.611881495,4.85581541,-4.32895613,18.1916428,-6.30700684,-1.95919597,4.86158991,5.07303953,-8.01717186,-3.65485334,12.3055153,11.1102686,-3.80581284,8.5456028,-4.19441319,-0.0422812775,-0.818594396
691,-1.025702,-0.311337888,0.61062634,1.68748629,7.63519049,3.20043826,-1.34833264,6.16134167,11.3856916,2.67401576,14.4240484,-0.906808376,7.60550165,-5.54799843,10.5304079,-0.526984692,4.88124752,-4.2248168,18.2286072,-6.3162241,-1.88729036,4.8534317,5.06383324,-8.04080009,-3.68574095,12.2804441,11.1139402,-3.83057499,8.59216404,-4.16877747,-0.00903280266,-0.813428938
692,-1.01987314,-0.306056082,0.617019355,1.69985211,7.64747667,3.06109738,-1.45818925,5.9693327,11.6087179,2.94934893,14.240859,-1.0388844,7.71546364,-5.46500587,10.5842094,-0.442469716,4.90556908,-4.12081623,18.2647991,-6.32637835,-1.8131696,4.84391928,5.05413294,-8.0644455,-3.71737599,12.2525311,11.1195011,-3.85475373,8.63988495,-4.1417675,0.0234399308,-0.808023155
693,-1.01403427,-0.300811231,0.62342149,1.71230686,7.65948963,2.92036629,-1.56670463,5.77027416,11.8276491,3.22761941,14.0433607,-1.17753232,7.82906055,-5.37796402,10.6374903,-0.358318567,4.92888689,-4.01678705,18.2995567,-6.33739185,-1.73975492,4.83607388,5.04469633,-8.08785534,-3.74809837,12.2267351,11.1231337,-3.87906885,8.68676758,-4.11487103,0.0566931553,-0.802754164
694,-1.00817299,-0.295521766,0.629834056,1.72477138,7.67118168,2.78073072,-1.67174971,5.56801462,12.037879,3.50384593,13.8354797,-1.31911433,7.94296741,-5.28902674,10.6895313,-0.274555206,4.95137453,-3.91252995,18.3336773,-6.3487525,-1.66496563,4.8285985,5.03387547,-8.11162758,-3.78004622,12.1972733,11.1293869,-3.90224004,8.73468304,-4.08696747,0.0890848637,-0.797254264
695,-1.002334,-0.290241182,0.636234581,1.7372483,7.68255615,2.64050913,-1.77463603,5.35996532,12.242197,3.78113508,13.6139555,-1.46598279,8.05942822,-5.1962595,10.740962,-0.191511169,4.97257662,-3.80902123,18.3665905,-6.36073446,-1.58934021,4.82075167,5.0236454,-8.13493633,-3.81134534,12.1687574,11.1345119,-3.92479849,8.78278351,-4.05882215,0.121198259,-0.791686833
696,-0.996453583,-0.284960538,0.642634869,1.74975228,7.69362211,2.50013709,-1.87487125,5.14701319,12.4391937,4.05796671,13.379756,-1.61706352,8.17700386,-5.10061312,10.7917089,-0.10860543,4.99297571,-3.7052784,18.3980179,-6.37357187,-1.5140413,4.8138628,5.0140357,-8.15809917,-3.84180689,12.142848,11.1374235,-3.94706535,8.83020687,-4.03104877,0.154003188,-0.78612417
697,-0.990569651,-0.279674262,0.649067819,1.76238072,7.70441246,2.35862708,-1.97300661,4.92775345,12.6296902,4.33553696,13.1310358,-1.77383006,8.29635143,-5.00158548,10.8413343,-0.02647602,5.01249981,-3.60139227,18.4287567,-6.38706017,-1.43737495,4.80757618,5.00281143,-8.18156719,-3.87341833,12.1127758,11.1432343,-3.96905327,8.87846756,-4.0016737,0.186272442,-0.780486763
698,-0.984610438,-0.27433002,0.655531347,1.77503359,7.71490145,2.21903968,-2.066715,4.70730114,12.809576,4.60857677,12.8733034,-1.93142152,8.41453648,-4.90065098,10.8898163,0.0550836734,5.03095436,-3.49815559,18.4584026,-6.40066957,-1.36020207,4.80148697,4.99181175,-8.20482635,-3.90470791,12.0832682,11.1483889,-3.99009871,8.92676353,-3.97249484,0.218562603,-0.774748743
699,-0.978689849,-0.269050419,0.661962867,1.78770852,7.72508049,2.07843614,-2.15809464,4.48083687,12.9823093,4.88159847,12.6009865,-2.09417892,8.5337925,-4.79642534,10.9374208,0.136096418,5.0485034,-3.39493775,18.4867496,-6.41514921,-1.28287005,4.79625368,4.98075628,-8.22807217,-3.93566608,12.0545921,11.1526871,-4.01111698,8.97443962,-3.94314146,0.251404494,-0.769092619
700,-0.972712517,-0.263694733,0.668430865,1.80041611,7.73494577,1.93908608,-2.24542451,4.25239849,13.1449099,5.15058947,12.3185911,-2.25848722,8.65176392,-4.69009399,10.9837942,0.216526791,5.06533241,-3.29170847,18.5140457,-6.43003368,-1.20505142,4.7917304,4.96935081,-8.25126362,-3.9667964,12.0251007,11.157341,-4.03100443,9.02283764,-3.91330767,0.283464223,-0.763217926
701,-0.966741502,-0.258366644,0.674900174,1.8132056,7.7445364,1.79928386,-2.3297286,4.01936531,13.2989349,5.41773176,12.0229836,-2.42654681,8.76947212,-4.58102703,11.0291348,0.296178252,5.08106852,-3.18905902,18.5402966,-6.44552803,-1.12619984,4.787148,4.95773077,-8.2743597,-3.99790287,11.9946871,11.1623783,-4.05108833,9.07139778,-3.88235688,0.31558916,-0.757346332
702,-0.960784435,-0.253042638,0.681352913,1.8259691,7.75380278,1.66053951,-2.41001105,3.7843399,13.4426775,5.68052721,11.717226,-2.59611344,8.88527203,-4.47019196,11.0731659,0.37522307,5.0960536,-3.08646202,18.5654469,-6.46142149,-1.04686105,4.7833395,4.94569588,-8.29747868,-4.02909899,11.9638519,11.1675949,-4.07001638,9.11980247,-3.85167527,0.347634733,-0.751435697
703,-0.954797089,-0.247701481,0.687826753,1.83880007,7.76277924,1.52184856,-2.4867723,3.54586172,13.5768557,5.94013166,11.3994894,-2.7683506,8.99949837,-4.35730648,11.1159782,0.453682184,5.1101656,-2.98399568,18.5894375,-6.4779458,-0.96692425,4.78010321,4.93346882,-8.3205204,-4.06022739,11.9327469,11.1727028,-4.0886507,9.16847992,-3.82023644,0.379499972,-0.745448112
704,-0.948754668,-0.242306083,0.694319904,1.85164547,7.77145004,1.38465297,-2.55908418,3.30666375,13.7002821,6.19421482,11.0728855,-2.94090748,9.11115551,-4.24251604,11.1575298,0.531218469,5.12333536,-2.88243055,18.6124001,-6.49446583,-0.886353135,4.77684307,4.92149305,-8.34333992,-4.09111977,11.9018021,11.1774225,-4.10667753,9.21760368,-3.78818703,0.410972595,-0.73927635
705,-0.942719519,-0.236946866,0.700832605,1.86462855,7.77984619,1.24632907,-2.62829804,3.06237125,13.8144388,6.44592905,10.732295,-3.11743474,9.2209425,-4.12588072,11.1978226,0.608408391,5.1359539,-2.78016448,18.6340122,-6.51219368,-0.805629432,4.77506304,4.90879965,-8.36632729,-4.12207556,11.870491,11.1821966,-4.12456036,9.26616383,-3.75599003,0.442991853,-0.733247936
706,-0.936645985,-0.231538787,0.707364082,1.87762272,7.78795528,1.11000884,-2.69263864,2.81878376,13.9171143,6.69072104,10.3849134,-3.29299569,9.32669544,-4.0085597,11.2366199,0.684759557,5.14760494,-2.6787467,18.6547356,-6.52976751,-0.723847926,4.77327251,4.89585257,-8.38918495,-4.15315199,11.838048,11.1876421,-4.14139605,9.31513596,-3.72343159,0.474586427,-0.727074742
707,-0.930628479,-0.226180941,0.71383965,1.89053202,7.79573536,0.974653244,-2.75276899,2.57389951,14.0091734,6.93008614,10.0282707,-3.46933222,9.42880535,-3.89039922,11.2740889,0.76052916,5.15848351,-2.5776031,18.6742268,-6.5479188,-0.641789615,4.77221918,4.88278866,-8.41200256,-4.18406296,11.8058872,11.1927061,-4.15763664,9.36395741,-3.69062424,0.505935431,-0.720867157
708,-0.924556136,-0.220783025,0.720373094,1.90360999,7.80326796,0.839600563,-2.80868936,2.32729769,14.0906916,7.164186,9.66177273,-3.64670587,9.52726173,-3.77107882,11.3100243,0.835454285,5.16871357,-2.47667742,18.6927547,-6.56637239,-0.559303463,4.77218151,4.86888456,-8.43489933,-4.21530676,11.7719193,11.1987371,-4.17380667,9.4133625,-3.65643072,0.537043214,-0.714595795
709,-0.918439925,-0.215347335,0.726924896,1.91670501,7.8105073,0.705922484,-2.85999393,2.08079433,14.1612597,7.39174747,9.28792095,-3.82353806,9.62111568,-3.65146494,11.3447523,0.909727454,5.17792082,-2.37673378,18.7101593,-6.5849123,-0.475506306,4.77141047,4.85559702,-8.45745754,-4.24609137,11.7386408,11.2041235,-4.18908882,9.46267319,-3.62240505,0.568100929,-0.708241642
710,-0.91231364,-0.209896728,0.733484447,1.92984033,7.81746578,0.573279798,-2.90675831,1.83411467,14.2209167,7.61284781,8.90669441,-4.0000186,9.70990562,-3.53216004,11.3779774,0.983635306,5.18650007,-2.276757,18.7263565,-6.60403776,-0.391672969,4.77197409,4.84169579,-8.48013401,-4.277071,11.704668,11.2096491,-4.20420456,9.51250267,-3.58708072,0.59867233,-0.70176208
711,-0.906226099,-0.204504132,0.740026414,1.94301009,7.82414055,0.441266447,-2.94909239,1.58660161,14.2699633,7.82789898,8.51697254,-4.1768117,9.7939043,-3.41260886,11.4096708,1.05669308,5.19445086,-2.17724299,18.7413902,-6.62344122,-0.3078866,4.77350712,4.82764435,-8.50270748,-4.30764961,11.6714983,11.2146454,-4.21849394,9.56105328,-3.55302382,0.630068243,-0.695496202
712,-0.90009129,-0.199053586,0.746592522,1.95620179,7.83053732,0.311010808,-2.98654199,1.34067464,14.3080177,8.03537369,8.12256622,-4.3517518,9.87183571,-3.29430676,11.4398985,1.12944353,5.20173311,-2.07785392,18.7554932,-6.64305687,-0.222830296,4.77545309,4.8127017,-8.52539253,-4.33882427,11.6355381,11.221364,-4.23209,9.61078739,-3.51722336,0.660463154,-0.688995123
713,-0.893946767,-0.19362998,0.753155172,1.96942163,7.83664227,0.181317404,-3.01952815,1.09404027,14.3354206,8.23675632,7.72035074,-4.52664804,9.94389153,-3.17728662,11.4689207,1.20224798,5.2082243,-1.97843087,18.7679901,-6.66385937,-0.137574062,4.77821302,4.7980752,-8.54787731,-4.36938095,11.6014757,11.2264519,-4.24563932,9.65982437,-3.48156857,0.691318333,-0.682552695
714,-0.887759447,-0.188153341,0.759754241,1.98273337,7.84251022,0.0534172989,-3.04747176,0.84978205,14.3522568,8.43009377,7.31465721,-4.69902515,10.009757,-3.06128311,11.4963655,1.2743094,5.21422482,-1.87965679,18.7795277,-6.6843996,-0.0526272617,4.78209352,4.78305054,-8.57042694,-4.40002394,11.567112,11.2315264,-4.25859976,9.70910835,-3.44534588,0.721908331,-0.676004112
715,-0.881670654,-0.18272917,0.766302586,1.99597907,7.84808254,-0.0732542723,-3.07072568,0.606351674,14.3587008,8.61645031,6.90350056,-4.87021208,10.0692139,-2.94717026,11.5224504,1.34581721,5.21926498,-1.78184557,18.7901478,-6.70489216,0.034123648,4.78548193,4.76778269,-8.59274387,-4.43068457,11.5310001,11.2378302,-4.2703104,9.75861359,-3.40884328,0.751755476,-0.669453681
716,-0.875450552,-0.177220106,0.772928178,2.00936151,7.85343647,-0.197729081,-3.08887315,0.36653915,14.3550482,8.79439449,6.49130869,-5.03771067,10.1217442,-2.83540845,11.547246,1.41721857,5.22364998,-1.68455255,18.7996368,-6.72546053,0.120745562,4.78987169,4.75234556,-8.61509228,-4.46125603,11.495368,11.2434816,-4.28196907,9.80809784,-3.37170959,0.781845868,-0.662806213
717,-0.86925739,-0.171706557,0.779564977,2.02281904,7.85851049,-0.321758777,-3.10235095,0.126706034,14.3412113,8.96585655,6.07281828,-5.20466614,10.1674786,-2.72617245,11.5704269,1.4880619,5.22749281,-1.5875169,18.8082771,-6.74611855,0.208902285,4.79467583,4.7356801,-8.6375246,-4.49244213,11.4560041,11.2517042,-4.29256058,9.85837269,-3.33337426,0.811163723,-0.656113386
718,-0.863073647,-0.166242778,0.786151111,2.03618693,7.86330748,-0.444034845,-3.11097789,-0.11076048,14.3176317,9.12979126,5.65158987,-5.36885452,10.2061014,-2.61974812,11.5925827,1.55924177,5.23061752,-1.49090147,18.8151112,-6.76768112,0.295863986,4.80058241,4.72042656,-8.65959644,-4.52228022,11.4224424,11.2555304,-4.3033185,9.90695858,-3.29648018,0.841458142,-0.649484932
