traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
199,-4.10530472,-1.48327053,-1.61826563,-0.867246509,-0.887264431,6.16954517,-3.56885433,-2.60126376,-5.58214188,0.92182833,3.95617652,-7.30400419,-0.999183536,7.10696363,4.3792243,-5.98445415,0.955501378,8.90156841,6.45876837,-2.1732595,2.971241,8.74879074,6.5030942,0.699961782,2.55665135,3.5549109,2.48686957,2.18063188,3.30431557,5.32849407,5.15954256,-1.50326681
200,-4.08933592,-1.47986007,-1.61858225,-0.863307834,-0.882924378,6.197721,-3.59684563,-2.50016785,-5.59049845,0.865403414,3.99150133,-7.30365944,-1.00866985,7.12850285,4.32174778,-6.02154636,0.92091763,8.93249512,6.43480635,-2.21550894,2.97469854,8.79358292,6.48950052,0.661664605,2.56325507,3.56983042,2.49411654,2.18904448,3.32336164,5.35505104,5.13777399,-1.56214964
201,-4.07302427,-1.47675514,-1.61887336,-0.859413028,-0.878664553,6.22557116,-3.62335753,-2.39912772,-5.59779453,0.810210347,4.02651453,-7.30302954,-1.01812232,7.1499567,4.26388264,-6.05829668,0.885434568,8.96284485,6.41060352,-2.25778627,2.97782826,8.83852959,6.47542477,0.62314713,2.5699513,3.5848875,2.50146055,2.19753456,3.34248281,5.38146305,5.11533785,-1.62063944
202,-4.05623436,-1.47393954,-1.61908734,-0.85549885,-0.87425679,6.25334644,-3.6487205,-2.29717231,-5.60404873,0.756019294,4.06141949,-7.30203724,-1.02745664,7.17138577,4.20553064,-6.09473801,0.84895885,8.99249935,6.38644934,-2.29998422,2.98068023,8.88354492,6.46085215,0.58455956,2.576792,3.60005879,2.50875235,2.20601153,3.36168361,5.40781164,5.09219217,-1.67888379
203,-4.03905201,-1.47141266,-1.61924434,-0.851594269,-0.86979574,6.28089619,-3.67277002,-2.19491267,-5.60927057,0.703013003,4.09609509,-7.30074167,-1.03667212,7.19275379,4.14683533,-6.13079309,0.811578095,9.02148151,6.36223507,-2.34216809,2.98321533,8.92864799,6.44575214,0.545840681,2.58379817,3.61545897,2.5161128,2.2145083,3.3809464,5.43404341,5.06837177,-1.73678601
204,-4.02138948,-1.46919537,-1.61932802,-0.847681582,-0.865170062,6.30841637,-3.69571352,-2.09155083,-5.61338615,0.650916934,4.13083506,-7.29900837,-1.04564953,7.21423054,4.08761501,-6.16653728,0.773217142,9.04971409,6.33820009,-2.38415241,2.98552179,8.9737978,6.43009663,0.507160485,2.59099197,3.63093638,2.52336025,2.2230227,3.40034938,5.46023798,5.04381752,-1.79439282
205,-4.00343132,-1.46721065,-1.61940169,-0.843810022,-0.860651672,6.33558178,-3.71712661,-1.98856997,-5.61652565,0.600058019,4.16523504,-7.29701424,-1.05461574,7.23567486,4.02791405,-6.20193863,0.733924389,9.07727242,6.31401968,-2.42617464,2.98741078,9.0190258,6.41404438,0.468276352,2.59825397,3.64657974,2.53072071,2.23156953,3.41979432,5.48629761,5.01859951,-1.85168302
206,-3.98504043,-1.46552646,-1.61940455,-0.839937508,-0.856007099,6.36262608,-3.73734903,-1.88497925,-5.6186676,0.55029875,4.19951344,-7.29470587,-1.06344271,7.25708437,3.967875,-6.23690701,0.693704903,9.10416126,6.28978014,-2.46811438,2.98904061,9.06438732,6.39739132,0.429293782,2.60566664,3.66236186,2.53806567,2.24015665,3.43935299,5.51226568,4.99266386,-1.9086163
207,-3.96621466,-1.46410382,-1.61933649,-0.836059332,-0.851269722,6.38947296,-3.75628257,-1.78106141,-5.61981344,0.501710892,4.23358297,-7.29210854,-1.07216036,7.27845097,3.90748072,-6.27150631,0.652576327,9.1302557,6.26563835,-2.50996804,2.99033713,9.1098175,6.3802228,0.390180826,2.61322403,3.67833662,2.54541707,2.24875593,3.4590137,5.53815556,4.96600151,-1.96520913
208,-3.94709301,-1.46291912,-1.61923027,-0.832203686,-0.846476912,6.41618109,-3.77394485,-1.67669916,-5.61992025,0.454117417,4.26766396,-7.28910351,-1.08066678,7.29997349,3.84647036,-6.30572414,0.610447526,9.15561676,6.24161625,-2.55171156,2.9913187,9.15524387,6.36255836,0.351153374,2.62097311,3.69445539,2.55270505,2.25731015,3.47869515,5.56390047,4.93872643,-2.02139235
209,-3.92753077,-1.46199977,-1.61903751,-0.828332186,-0.841546059,6.44275904,-3.7903893,-1.57180059,-5.61905193,0.407636762,4.30162477,-7.2857852,-1.0890578,7.32151556,3.78499579,-6.33954906,0.567352235,9.18023777,6.21753788,-2.59340978,2.99197149,9.2008028,6.34435987,0.311933696,2.62878561,3.71069598,2.56006622,2.26597905,3.49854565,5.58956957,4.91065073,-2.07728195
210,-3.90762806,-1.46134984,-1.61881495,-0.824484885,-0.83661443,6.46907234,-3.80544806,-1.46704698,-5.61730385,0.362467587,4.33516026,-7.28233004,-1.09749043,7.34283543,3.72338891,-6.37293148,0.523408592,9.20404434,6.19360399,-2.63503003,2.99227667,9.24638271,6.32567024,0.272630543,2.63671374,3.7271266,2.56743956,2.27462673,3.51843548,5.615098,4.88191605,-2.13275552
211,-3.88739753,-1.4609381,-1.61853635,-0.820640326,-0.831578076,6.49521685,-3.8192513,-1.36199582,-5.61460829,0.318410516,4.36857796,-7.27857876,-1.10580766,7.36418962,3.66125631,-6.40590572,0.478467733,9.22706985,6.16974354,-2.67661548,2.99222207,9.29199982,6.30650187,0.233255655,2.64474821,3.74371982,2.57482648,2.28328371,3.53839016,5.64048719,4.85249805,-2.18783808
212,-3.86686325,-1.46074641,-1.61822295,-0.816828191,-0.826522052,6.52115297,-3.83172274,-1.25692666,-5.61098099,0.275484771,4.4018631,-7.2745266,-1.11396766,7.38562298,3.59872484,-6.43841839,0.432652622,9.24930286,6.14594936,-2.71807098,2.99180508,9.33767891,6.28681326,0.193831801,2.65293455,3.76046658,2.58219671,2.29196501,3.55844283,5.66575241,4.82239437,-2.24246693
213,-3.84592605,-1.46077323,-1.61782682,-0.813009381,-0.821306527,6.54703093,-3.84299207,-1.15111625,-5.60628414,0.233480409,4.43533039,-7.27000141,-1.12184179,7.40736532,3.53537917,-6.47052526,0.385752529,9.27071381,6.12226057,-2.75943279,2.99104881,9.38343525,6.26654816,0.15434508,2.66125917,3.77736712,2.58954239,2.30067086,3.57861996,5.69094086,4.79154205,-2.29674196
214,-3.82471895,-1.46106613,-1.61738837,-0.809190035,-0.816069722,6.57256174,-3.85289598,-1.04591429,-5.6009469,0.193026289,4.46799707,-7.26563454,-1.13001168,7.42849541,3.47238374,-6.50213194,0.338160276,9.29126835,6.09885311,-2.80071402,2.98994756,9.42909527,6.24592543,0.114856116,2.66958618,3.79439902,2.59698677,2.30942774,3.59883785,5.71591282,4.76001883,-2.35058761
215,-3.80318499,-1.46157146,-1.61691272,-0.805405676,-0.810794652,6.59792948,-3.86150479,-0.940612018,-5.59463549,0.153551906,4.50075865,-7.2608633,-1.13789976,7.4499259,3.40874481,-6.53324795,0.28960833,9.31101322,6.07555628,-2.84182167,2.98851681,9.47482872,6.22470474,0.0754019022,2.67812371,3.81157708,2.60431814,2.31817675,3.61917949,5.74080038,4.72779417,-2.40397286
216,-3.78134298,-1.46225893,-1.61635077,-0.801609397,-0.805356324,6.62320662,-3.86888552,-0.834753156,-5.58740234,0.115176253,4.53343964,-7.25579643,-1.14568913,7.47141409,3.34454393,-6.56392002,0.240061507,9.3299036,6.05237293,-2.88286805,2.98669481,9.52063942,6.20288134,0.0358043537,2.68678451,3.82900143,2.61169577,2.32692862,3.63958335,5.76552773,4.69486237,-2.45692348
217,-3.75925422,-1.46317494,-1.61578226,-0.797851384,-0.799934328,6.64818192,-3.87491822,-0.729471087,-5.57939529,0.0780299529,4.56580353,-7.25061607,-1.15344369,7.49280596,3.28021264,-6.59404373,0.189730883,9.34793472,6.02942228,-2.92377114,2.98452044,9.56640148,6.18065262,-0.00374950701,2.69549036,3.84648991,2.61908984,2.33576155,3.66010046,5.79008198,4.66123533,-2.50938368
218,-3.73686028,-1.464288,-1.61513948,-0.794092119,-0.794392824,6.67302656,-3.87969899,-0.623923719,-5.57049704,0.0419891775,4.5980792,-7.24516726,-1.16107976,7.5142746,3.21539044,-6.62368155,0.138440251,9.36507607,6.00660658,-2.96461725,2.98193979,9.61220455,6.15792704,-0.0433860458,2.70429301,3.86416531,2.62645555,2.34456038,3.68067813,5.81450844,4.62692451,-2.5614264
219,-3.71424651,-1.46560764,-1.61448085,-0.790368319,-0.788852096,6.69760418,-3.88315988,-0.518884897,-5.56082582,0.00712638721,4.6301074,-7.23959112,-1.16867077,7.53568077,3.15029049,-6.65277815,0.0862884223,9.38132858,5.98408604,-3.005337,2.97901678,9.65794563,6.13471413,-0.0829359666,2.71322203,3.8820343,2.63384914,2.35338211,3.70132256,5.83874416,4.59196949,-2.61294031
220,-3.69130373,-1.46710527,-1.61373913,-0.786636293,-0.783176839,6.72205687,-3.88538551,-0.413613111,-5.55029392,-0.0266557429,4.66206646,-7.23374605,-1.17613041,7.55719805,3.08473563,-6.68133354,0.0332265943,9.39668941,5.96175909,-3.04592705,2.97571421,9.70371437,6.11100054,-0.122488067,2.72223115,3.89999008,2.6411674,2.36222887,3.72209883,5.86286736,4.55624104,-2.66407204
221,-3.6681416,-1.46875131,-1.61291909,-0.782901764,-0.777293086,6.74639797,-3.88639998,-0.307923704,-5.53889275,-0.0592403822,4.69389343,-7.22768641,-1.18347418,7.5787673,3.01879811,-6.70936871,-0.0206843819,9.41106796,5.93979216,-3.08641624,2.9719727,9.74942303,6.08684683,-0.162170738,2.7312336,3.91814709,2.64866495,2.3711834,3.74296713,5.88675404,4.51985741,-2.71453738
222,-3.64476371,-1.47063804,-1.61212099,-0.779224396,-0.771601617,6.77032852,-3.88602734,-0.203741178,-5.52693796,-0.0906732306,4.72527409,-7.22169113,-1.19095564,7.6000967,2.95281363,-6.73676777,-0.0754084066,9.42468643,5.9177556,-3.12677145,2.96794224,9.79528904,6.06191015,-0.201808512,2.74052334,3.93660092,2.65597343,2.37996984,3.76383185,5.91051483,4.48283625,-2.76467156
223,-3.62119794,-1.47266638,-1.61124754,-0.775550067,-0.765746891,6.79413986,-3.88444757,-0.0992992297,-5.51413488,-0.121006593,4.7566061,-7.21543789,-1.19824517,7.62155342,2.88641286,-6.76362991,-0.13096571,9.43725014,5.89629459,-3.167027,2.96345973,9.84091282,6.03686905,-0.241346195,2.74967813,3.95500517,2.66341615,2.38895512,3.78485537,5.93403149,4.44511461,-2.81414151
224,-3.59740353,-1.47486436,-1.61033106,-0.771892726,-0.759796143,6.81782103,-3.88159633,0.00516884122,-5.50046539,-0.150294125,4.78794146,-7.20890665,-1.20538282,7.64319229,2.81942296,-6.78986645,-0.187516242,9.44889355,5.87495613,-3.20716214,2.95862293,9.8866539,6.01106501,-0.280946612,2.75904703,3.97373557,2.67078948,2.39784026,3.80590081,5.95739365,4.40674162,-2.86318946
225,-3.57335186,-1.47722101,-1.60936284,-0.768243313,-0.753796399,6.84121037,-3.87752938,0.108961344,-5.48630714,-0.178286135,4.81871319,-7.20255327,-1.21271372,7.66444921,2.75267291,-6.81552696,-0.244618669,9.45963097,5.85399532,-3.24712825,2.95336413,9.93229294,5.98487234,-0.320532799,2.76840615,3.9925611,2.67820048,2.406811,3.82709169,5.98058128,4.36761093,-2.91169548
226,-3.54913378,-1.47972143,-1.60834002,-0.764608264,-0.747653306,6.86451244,-3.87220359,0.212962225,-5.47114849,-0.205336377,4.84973192,-7.19576073,-1.21971893,7.68615723,2.68499255,-6.8405261,-0.302862406,9.46933556,5.8333292,-3.28703284,2.94773054,9.97790909,5.95819521,-0.360018641,2.77787924,4.0115695,2.68556309,2.4157486,3.84832215,6.00357103,4.32786703,-2.95969796
227,-3.5247252,-1.48236573,-1.60725319,-0.7609815,-0.741439044,6.88757992,-3.86566567,0.316480249,-5.45536995,-0.231240451,4.88046169,-7.18893766,-1.22671175,7.70775795,2.61727238,-6.86489916,-0.361749887,9.47809601,5.81299639,-3.32677412,2.94169807,10.0234737,5.93102264,-0.399505973,2.78738999,4.03073502,2.69295573,2.42474341,3.86966109,6.02635193,4.28743458,-3.00710559
228,-3.50019026,-1.48516154,-1.60615659,-0.757388651,-0.735249877,6.91035318,-3.85789394,0.419059843,-5.43915796,-0.25589031,4.91060877,-7.18236923,-1.2339983,7.72893524,2.54965162,-6.88864899,-0.421338588,9.48594189,5.7929616,-3.36640596,2.93523979,10.0689764,5.90336514,-0.438968211,2.79696488,4.05012655,2.70037603,2.4337306,3.89104104,6.0488925,4.24636745,-3.05393839
229,-3.47546911,-1.48808253,-1.60500097,-0.753805876,-0.728965461,6.93295479,-3.84892416,0.521375656,-5.42224407,-0.279506177,4.94066238,-7.17565584,-1.24115241,7.75021744,2.48179269,-6.91172075,-0.481629759,9.49282646,5.77333546,-3.40581131,2.92843342,10.1144152,5.87519026,-0.478326142,2.80660152,4.06963539,2.70775223,2.44274974,3.91253448,6.07123995,4.204597,-3.10022855
230,-3.45057559,-1.49113035,-1.6037755,-0.750227571,-0.722523987,6.95540428,-3.83874917,0.623608887,-5.40453863,-0.302039355,4.97068596,-7.16874838,-1.24813652,7.77165651,2.41347814,-6.93412066,-0.542764485,9.49864006,5.75419092,-3.44514394,2.92119765,10.1597033,5.84671545,-0.517554283,2.81625414,4.08926105,2.71512246,2.45180368,3.93412685,6.09338379,4.16215992,-3.14595532
231,-3.42553115,-1.49430466,-1.6025157,-0.746674299,-0.716062069,6.9776454,-3.82736325,0.72522229,-5.38621283,-0.323589742,5.0005641,-7.16176987,-1.25509143,7.79312515,2.34484887,-6.95579147,-0.604725897,9.50349903,5.73520422,-3.48437333,2.91355515,10.2050371,5.81762886,-0.556821883,2.82597995,4.10910463,2.72247553,2.46084285,3.95578218,6.11530972,4.11906528,-3.19112515
232,-3.40045071,-1.49760759,-1.60124207,-0.743159115,-0.709601283,6.99963951,-3.81477976,0.82600832,-5.36732101,-0.344106466,5.03021717,-7.15477943,-1.26202095,7.81455755,2.27602601,-6.97675514,-0.667398572,9.50731945,5.7166338,-3.52351403,2.90548086,10.2502632,5.78812695,-0.596093476,2.83568811,4.12916374,2.72994876,2.46992254,3.97747731,6.13696575,4.07541084,-3.23567915
233,-3.37521291,-1.50101328,-1.59990454,-0.739650726,-0.703014612,7.02145624,-3.80103397,0.926505864,-5.3478303,-0.36350891,5.0596261,-7.14782906,-1.26900256,7.83592176,2.20704842,-6.99701214,-0.730783939,9.51016426,5.69844151,-3.56247401,2.89702249,10.2954493,5.75807238,-0.635251582,2.84548283,4.14936495,2.73731923,2.47900319,3.99927735,6.15839434,4.03105259,-3.27961946
234,-3.34982681,-1.50453115,-1.59851253,-0.736151576,-0.696326017,7.04308033,-3.78613806,1.02649689,-5.3276844,-0.381944627,5.08899117,-7.14072943,-1.27582693,7.85743523,2.13774896,-7.01649094,-0.794887543,9.51198483,5.68071508,-3.60126638,2.88819599,10.3405104,5.72760487,-0.674220622,2.8553369,4.16972685,2.7446413,2.4880724,4.02116346,6.17963362,3.98604584,-3.32301831
235,-3.32437754,-1.5081414,-1.5970732,-0.732676089,-0.689599812,7.06450319,-3.7700634,1.12584519,-5.30703688,-0.39926073,5.11799574,-7.13378716,-1.28276598,7.87875414,2.06845403,-7.03527594,-0.859599471,9.51276588,5.6634841,-3.63993335,2.87892723,10.3854256,5.69675684,-0.713156283,2.86514044,4.19022942,2.75204587,2.49722314,4.04314518,6.2005868,3.9403801,-3.36577106
236,-3.2988534,-1.51185358,-1.5955956,-0.729219019,-0.682798028,7.08570433,-3.75288343,1.2244935,-5.28584242,-0.41560024,5.14686108,-7.12682295,-1.28965008,7.9001317,1.99896002,-7.05326509,-0.924969673,9.51256084,5.64666224,-3.67842865,2.86929941,10.430254,5.66539812,-0.751927972,2.87501526,4.21093273,2.75942755,2.5063715,4.06518984,6.2212863,3.89411259,-3.40790105
237,-3.27324796,-1.5156337,-1.59406066,-0.725768089,-0.675867677,7.10673904,-3.73454857,1.32278943,-5.26404238,-0.430872232,5.17553091,-7.11988878,-1.29653358,7.92147684,1.92925477,-7.07049704,-0.991026759,9.51128292,5.63030863,-3.71684432,2.85920548,10.474947,5.63371134,-0.790635049,2.88485551,4.23175478,2.76677608,2.51550651,4.08728409,6.24172592,3.84721255,-3.44945526
238,-3.24756885,-1.51951826,-1.59246933,-0.722340941,-0.66881305,7.1276083,-3.71507883,1.42064857,-5.24145508,-0.445367873,5.20447159,-7.11256456,-1.30303621,7.94334888,1.8588382,-7.08677101,-1.05795598,9.50890064,5.61421061,-3.75511193,2.84874749,10.5197039,5.60126162,-0.829358697,2.89479923,4.25292492,2.77418208,2.5246551,4.10946846,6.26193762,3.7997427,-3.49032831
239,-3.22186613,-1.52348101,-1.59088409,-0.718949735,-0.661932826,7.14814663,-3.69456172,1.51682138,-5.21895981,-0.458717823,5.2324295,-7.10603762,-1.31019735,7.96426868,1.78927946,-7.10245037,-1.12512505,9.50564575,5.59863234,-3.79329491,2.8377912,10.5641708,5.56874275,-0.867902875,2.90460825,4.2740736,2.78158236,2.53387117,4.13174725,6.28185034,3.75157666,-3.5306282
240,-3.19614244,-1.52750802,-1.58922279,-0.715567648,-0.654835463,7.16856718,-3.67290711,1.61293888,-5.19562864,-0.47116971,5.2606163,-7.09917355,-1.31699002,7.98566389,1.71908629,-7.1172142,-1.19305193,9.50125599,5.58359385,-3.83128095,2.82650065,10.6085625,5.53558874,-0.906304777,2.91451049,4.29552603,2.78898048,2.54304647,4.15404749,6.30147266,3.7028861,-3.57024693
241,-3.1703105,-1.53159463,-1.58750284,-0.712188125,-0.647647262,7.18877316,-3.65020895,1.70829153,-5.17189264,-0.482599467,5.2884779,-7.09252548,-1.32390487,8.00689316,1.64899683,-7.13116932,-1.26146448,9.49589443,5.56900692,-3.86908746,2.81481099,10.6528234,5.50204802,-0.944509208,2.92442083,4.31708527,2.79629827,2.5522356,4.17646217,6.32085562,3.6534934,-3.60926414
242,-3.14453697,-1.53575575,-1.58574963,-0.70884043,-0.640374899,7.20880651,-3.62640429,1.80302215,-5.14750576,-0.493213713,5.31643057,-7.08567858,-1.33059812,8.02844715,1.57833159,-7.14418745,-1.33065724,9.48932171,5.55492926,-3.90685225,2.80268145,10.6969557,5.46813297,-0.982667983,2.9342885,4.33885431,2.80367804,2.56143069,4.19890833,6.33994102,3.60362554,-3.64760947
243,-3.11873913,-1.53997111,-1.58396876,-0.705518186,-0.633123279,7.22860479,-3.6015799,1.89665794,-5.12293243,-0.502802789,5.34383392,-7.07929039,-1.33760536,8.04953861,1.50813878,-7.15644217,-1.40015447,9.48188114,5.54128361,-3.94440746,2.79016399,10.740943,5.4337554,-1.02062964,2.94415188,4.36076307,2.81102991,2.57066154,4.22144985,6.3587203,3.55310154,-3.68528962
244,-3.09289169,-1.54424739,-1.58210897,-0.702199876,-0.625697851,7.24824572,-3.57568216,1.98986602,-5.09768867,-0.511549473,5.37133789,-7.07273245,-1.34439671,8.07096386,1.43744898,-7.16772175,-1.47034955,9.47328091,5.52821493,-3.98184156,2.77725744,10.7847691,5.39905405,-1.05842519,2.95395541,4.38276815,2.81841969,2.57999682,4.24415779,6.37724447,3.50190949,-3.72230315
245,-3.06713152,-1.54855812,-1.58023012,-0.69890821,-0.618261635,7.26765966,-3.54879117,2.08207774,-5.07214594,-0.519378066,5.39850426,-7.06641674,-1.35128295,8.09219742,1.3668927,-7.17815113,-1.54095972,9.46365261,5.51549721,-4.01921654,2.76384616,10.8284874,5.3638525,-1.09621954,2.96378708,4.40515137,2.82578111,2.58915281,4.26674318,6.39543056,3.45031762,-3.7586925
246,-3.04132557,-1.55293024,-1.57829952,-0.695635498,-0.610762239,7.28687191,-3.52090144,2.17339158,-5.04623127,-0.526324213,5.42543411,-7.06029892,-1.35824966,8.11335564,1.29642141,-7.18771219,-1.61195576,9.45302391,5.50353384,-4.05630445,2.75019193,10.8719749,5.32835293,-1.1336143,2.9735539,4.42745018,2.83310509,2.59851336,4.28960419,6.41333818,3.39795113,-3.79435802
247,-3.01562858,-1.55730355,-1.57631969,-0.69237107,-0.603180468,7.30588198,-3.49203587,2.26386428,-5.01995468,-0.532329559,5.45205879,-7.05442858,-1.36531746,8.13434315,1.22599459,-7.19638586,-1.68341541,9.4413023,5.49191904,-4.09344673,2.73594356,10.9152803,5.2925725,-1.17109251,2.98320222,4.45005894,2.84056139,2.60778761,4.31235123,6.430861,3.34520221,-3.82938457
248,-2.98987842,-1.56174159,-1.57429385,-0.689133108,-0.59549582,7.32474041,-3.4621222,2.35372162,-4.99308634,-0.537629366,5.47884035,-7.04836464,-1.37214756,8.1557436,1.15507627,-7.20397091,-1.75551951,9.42850018,5.48079062,-4.13032961,2.72141123,10.9585667,5.25608301,-1.20830953,2.99295664,4.47290039,2.84789848,2.61706853,4.33527088,6.44817305,3.29177046,-3.86375165
249,-2.96424222,-1.56620109,-1.57222486,-0.685911596,-0.587768316,7.34337616,-3.43128109,2.44253969,-4.9659915,-0.541984797,5.50517273,-7.04273987,-1.3792274,8.17678738,1.08451545,-7.21071291,-1.82789385,9.41471386,5.47018719,-4.16709948,2.70644474,11.0016193,5.21933031,-1.24533713,3.0026257,4.49589777,2.8552804,2.62637329,4.35821962,6.46510267,3.23785472,-3.89738083
250,-2.93869138,-1.57066548,-1.57010686,-0.682705998,-0.579910994,7.36184978,-3.39947486,2.53075767,-4.93845749,-0.545422018,5.53133059,-7.03725052,-1.38626981,8.19785309,1.01403034,-7.21653986,-1.90052629,9.39987564,5.46029663,-4.20370913,2.69110417,11.0443869,5.18241739,-1.28218532,3.01212406,4.51890802,2.8627367,2.63578749,4.38126707,6.48165798,3.18337822,-3.93028307
251,-2.91317034,-1.57518721,-1.5679698,-0.67952776,-0.572141349,7.3800807,-3.36680722,2.61742997,-4.91078758,-0.548325956,5.55730438,-7.03195906,-1.39339685,8.2188673,0.943503916,-7.22132635,-1.97367406,9.38403225,5.45063114,-4.24020767,2.67534637,11.0871592,5.14479876,-1.31883943,3.0217545,4.54228067,2.86998844,2.64501548,4.40431261,6.49798822,3.12836337,-3.96268439
252,-2.88771844,-1.57971179,-1.56576681,-0.67636162,-0.564188004,7.39814711,-3.33316517,2.70359683,-4.8825736,-0.5503425,5.5832057,-7.02671814,-1.40042663,8.24002552,0.872826874,-7.22510195,-2.04718804,9.36702824,5.44176483,-4.27657557,2.65921903,11.129631,5.10706043,-1.35529506,3.03119254,4.56567621,2.87740684,2.65445304,4.42754269,6.51392794,3.07275391,-3.99422669
253,-2.86240458,-1.58424485,-1.56352675,-0.673216581,-0.556191206,7.41604805,-3.29859829,2.78886628,-4.85408306,-0.551554501,5.6088562,-7.02175522,-1.40755713,8.26107216,0.802304983,-7.22790384,-2.12099576,9.34905052,5.43331337,-4.31281424,2.64266586,11.171958,5.06887627,-1.39155805,3.04062963,4.58934069,2.88474584,2.66376781,4.45072317,6.52952099,3.01672912,-4.02512693
254,-2.83720303,-1.5887835,-1.5612483,-0.670085192,-0.548138082,7.43372583,-3.26320982,2.87304187,-4.82539701,-0.551955521,5.63414478,-7.01719141,-1.41486919,8.28186989,0.732093275,-7.22979927,-2.19500232,9.3300705,5.4253788,-4.34896564,2.62567663,11.2140369,5.03046083,-1.42767286,3.04992771,4.61313629,2.8921473,2.6731143,4.47394276,6.54473734,2.9602015,-4.05534172
255,-2.81205201,-1.5933336,-1.55890906,-0.666972876,-0.539970219,7.45124722,-3.22690582,2.9564321,-4.79624271,-0.55170387,5.65950441,-7.01255798,-1.42201519,8.30299187,0.661588073,-7.23050499,-2.26943493,9.31002808,5.41800308,-4.3848691,2.60839915,11.2560253,4.99144697,-1.46349096,3.05924273,4.63714075,2.89949322,2.68250346,4.49732256,6.55965281,2.90307641,-4.08481741
256,-2.78709459,-1.59787714,-1.55654562,-0.663881779,-0.531781793,7.46855974,-3.1897831,3.03872585,-4.76693249,-0.550665021,5.68447399,-7.00837231,-1.4293437,8.32382774,0.591463268,-7.2303133,-2.34398818,9.28896332,5.41121387,-4.4207468,2.59065795,11.2977123,4.95234394,-1.49914944,3.06840444,4.66127586,2.90687323,2.6918726,4.52067471,6.57415104,2.84555173,-4.11359596
257,-2.76218653,-1.60242414,-1.55411053,-0.660794079,-0.523455143,7.48573065,-3.15173507,3.12032413,-4.73724413,-0.548735917,5.7092042,-7.00450611,-1.43679523,8.34456825,0.521510482,-7.22912169,-2.41875887,9.26689911,5.40506601,-4.4564395,2.5725975,11.3391457,4.91303587,-1.53446519,3.07745361,4.68541145,2.91423702,2.70135498,4.54420328,6.58830166,2.78737116,-4.14165878
258,-2.73749352,-1.60695255,-1.5516547,-0.657740593,-0.515096486,7.50268984,-3.11295438,3.2007215,-4.70728397,-0.546407223,5.73402834,-7.00052881,-1.4440304,8.36566257,0.451235086,-7.22664022,-2.49391723,9.24374771,5.39920664,-4.49205446,2.55405045,11.3805323,4.87304831,-1.56979406,3.08646798,4.71002865,2.92167687,2.71072364,4.5676651,6.60209751,2.72893476,-4.16900158
