framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,sample,time_ms
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0625,12,0.8509850013069808
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0625,12,0.3766739973798394
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0625,13,0.8063179993769154
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0625,13,0.37535100273089483
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0625,14,0.8047990049817599
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0625,14,0.38323300395859405
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0625,15,0.8030379976844415
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0625,15,0.3778829996008426
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0625,16,0.7551710004918277
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0625,16,0.3497059951769188
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0625,17,0.7465919989044778
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0625,17,0.3420189968892373
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0625,18,0.7417850065394305
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0625,18,0.34236599458381534
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0625,19,0.7640300027560443
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0625,19,0.34279599640285596
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,0,0.8635249978397042
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,0,0.3873449968523346
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,1,0.7983959949342534
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,1,0.3825129970209673
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,2,0.7982660026755184
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,2,0.38672200025757775
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,3,0.7860400000936352
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,3,0.3816840035142377
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,4,0.7979439978953451
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,4,0.3802939972956665
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,5,0.7903850055299699
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,5,0.3810950001934543
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,6,0.7990680023794994
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,6,0.38088500150479376
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,7,0.7882719946792349
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,7,0.3867389968945645
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,8,0.7935750036267564
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,8,0.38073299947427586
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,9,0.7932699954835698
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,9,0.3809219997492619
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,10,0.7907359977252781
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,10,0.3784709988394752
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,11,0.7899150004959665
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,11,0.38187799509614706
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,12,0.7978450012160465
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,12,0.38648900226689875
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,13,0.7840990001568571
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,13,0.37888099905103445
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,14,0.788874996942468
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,14,0.3796400051214732
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,15,0.7801590036251582
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,15,0.38085499545559287
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,16,0.7911969951237552
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,16,0.3807460016105324
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,17,0.7858549943193793
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,17,0.38346200017258525
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,18,0.7896739989519119
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,18,0.38037400372559205
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.03125,19,0.7866140003898181
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.03125,19,0.3811650021816604
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,0,0.9516450008959509
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,0,0.4800509996130131
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,1,0.9009509958559647
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,1,0.4840809997403994
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,2,0.8873619954101741
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,2,0.47521100350422785
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,3,0.887179994606413
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,3,0.48443199921166524
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,4,0.8853150065988302
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,4,0.478339999972377
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,5,0.8820549992378801
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,5,0.4764669938595034
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,6,0.8837549976306036
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,6,0.48274199798470363
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,7,0.8860779998940416
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,7,0.4760630035889335
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,8,0.8902779954951257
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,8,0.4832660051761195
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,9,0.880271996720694
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,9,0.47506900591542944
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,10,0.8829060025163926
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,10,0.47645100130466744
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,11,0.8859019944793545
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,11,0.47601500409655273
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,12,0.882636995811481
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,12,0.47607199667254463
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,13,0.8830099977785721
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,13,0.4809579986613244
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,14,0.8787440019659698
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,14,0.47389599785674363
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,15,0.8800499999779277
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,15,0.4760770025313832
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,16,0.8902779954951257
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,16,0.4751250016852282
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,17,0.8861989990691654
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,17,0.4740980002679862
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,18,0.8807880003587343
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,18,0.48470100591657683
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.015625,19,0.8779229974607006
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.015625,19,0.47469000128330663
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,0,1.13709600555012
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,0,0.6753990019205958
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,1,1.0814940033014864
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,1,0.6713190014124848
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,2,1.0787189967231825
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,2,0.6665330001851544
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,3,1.0677299942472018
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,3,0.6688459980068728
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,4,1.0721840008045547
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,4,0.6669189970125444
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,5,1.070794001861941
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,5,0.6668109999736771
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,6,1.0728060005931184
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,6,0.6668770001851954
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,7,1.0697249963413924
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,7,0.666021995129995
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,8,1.0737199991126545
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,8,0.666510000883136
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,9,1.0692599971662275
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,9,0.6674979958916083
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,10,1.0765230035758577
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,10,0.6708419969072565
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,11,1.0718890043790452
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,11,0.6653079981333576
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,12,1.075492000381928
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,12,0.6671089940937236
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,13,1.069701997039374
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,13,0.6624009984079748
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,14,1.0679870028980076
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,14,0.6647359987255186
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,15,1.0821719988598488
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,15,0.6647599948337302
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,16,1.0762039964902215
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,16,0.6637450060225092
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,17,1.0746520056272857
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,17,0.6636739999521524
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,18,1.0728720008046366
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,18,0.6644280001637526
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.0078125,19,1.0756359988590702
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.0078125,19,0.6646849942626432
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,0,1.5257979976013303
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,0,1.0484469967195764
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,1,1.4607859993702732
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,1,1.045397002599202
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,2,1.4505170038319193
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,2,1.0484169979463331
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,3,1.4510490000247955
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,3,1.0519400020712055
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,4,1.4571099964086898
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,4,1.0455330047989264
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,5,1.4594469976145774
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,5,1.044609998643864
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,6,1.457710997783579
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,6,1.0522770026000217
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,7,1.4503679994959384
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,7,1.0447949971421622
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,8,1.4579839989892207
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,8,1.0460769990459085
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,9,1.457768004911486
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,9,1.0469510016264394
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,10,1.4510420005535707
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,10,1.050051003403496
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,11,1.44962000194937
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,11,1.047815996571444
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,12,1.464945002226159
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,12,1.0480339988134801
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,13,1.4527230014209636
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,13,1.0437259988975711
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,14,1.4559589981217869
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,14,1.0477940013515763
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,15,1.4554070003214292
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,15,1.0461529964231886
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,16,1.5119609961402602
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,16,1.0443420032970607
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,17,1.4554540030076168
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,17,1.045251003233716
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,18,1.4520070035359822
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,18,1.0476540046511218
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.00390625,19,1.4511560002574697
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.00390625,19,1.0455090014147572
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,0,2.2945130040170625
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,0,1.870564003183972
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,1,2.377998003794346
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,1,2.353191994188819
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,2,2.480155999364797
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,2,1.8037069967249408
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,3,2.4323550023837015
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,3,1.7994909940171055
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,4,2.218166999227833
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,4,1.7996809983742423
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,5,2.209124002547469
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,5,1.8008699989877641
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,6,2.2137280029710382
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,6,1.8067049968522042
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,7,2.257018000818789
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,7,1.8007290054811165
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,8,2.218665998952929
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,8,1.802778002456762
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,9,2.210771999671124
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,9,1.800827005354222
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,10,2.217735003796406
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,10,1.809673005482182
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,11,2.212487997894641
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,11,1.7998710027313791
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,12,2.2161880042403936
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,12,1.8005090023507364
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,13,2.217093002400361
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,13,1.8034940003417432
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,14,2.218668996647466
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,14,1.8067150012939237
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,15,2.2231800030567683
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,15,1.808564004022628
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,16,2.217810004367493
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,16,1.802902996132616
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,17,2.2171090022311546
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,17,1.801601996703539
cubie,vern7,work_precision,fixed,fixed,both,32768,dt,0.001953125,18,2.213865998783149
cubie,vern7,work_precision,fixed,fixed,none,32768,dt,0.001953125,18,1.8051279985229485
