analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,pleiades,euler,fixed,both,none,nan,131072,28,7,3018.904477
times,pleiades,euler,fixed,both,none,nan,131072,28,8,3017.530486
times,pleiades,euler,fixed,both,none,nan,131072,28,9,3025.092503
times,pleiades,euler,fixed,both,none,nan,131072,28,10,3024.202387
times,pleiades,euler,fixed,both,none,nan,131072,28,11,3019.074279
times,pleiades,euler,fixed,both,none,nan,131072,28,12,3023.394256
times,pleiades,euler,fixed,both,none,nan,131072,28,13,3023.468264
times,pleiades,euler,fixed,both,none,nan,131072,28,14,3019.201153
times,pleiades,euler,fixed,both,none,nan,131072,28,15,3023.805525
times,pleiades,euler,fixed,both,none,nan,131072,28,16,3026.513697
times,pleiades,euler,fixed,both,none,nan,131072,28,17,3019.605419
times,pleiades,euler,fixed,both,none,nan,131072,28,18,3023.083506
times,pleiades,euler,fixed,both,none,nan,131072,28,19,3023.908892
times,pleiades,euler,fixed,both,none,nan,131072,28,20,3019.369951
times,pleiades,euler,fixed,none,none,nan,131072,28,0,3012.141126
times,pleiades,euler,fixed,none,none,nan,131072,28,1,3020.009597
times,pleiades,euler,fixed,none,none,nan,131072,28,2,3015.479998
times,pleiades,euler,fixed,none,none,nan,131072,28,3,3015.582721
times,pleiades,euler,fixed,none,none,nan,131072,28,4,3016.757894
times,pleiades,euler,fixed,none,none,nan,131072,28,5,3018.237596
times,pleiades,euler,fixed,none,none,nan,131072,28,6,3019.215303
times,pleiades,euler,fixed,none,none,nan,131072,28,7,3020.368567
times,pleiades,euler,fixed,none,none,nan,131072,28,8,3021.706599
times,pleiades,euler,fixed,none,none,nan,131072,28,9,3020.253977
times,pleiades,euler,fixed,none,none,nan,131072,28,10,3020.298173
times,pleiades,euler,fixed,none,none,nan,131072,28,11,3019.943537
times,pleiades,euler,fixed,none,none,nan,131072,28,12,3019.630742
times,pleiades,euler,fixed,none,none,nan,131072,28,13,3019.861192
times,pleiades,euler,fixed,none,none,nan,131072,28,14,3019.253917
times,pleiades,euler,fixed,none,none,nan,131072,28,15,3023.853750
times,pleiades,euler,fixed,none,none,nan,131072,28,16,3019.460802
times,pleiades,euler,fixed,none,none,nan,131072,28,17,3020.461965
times,pleiades,euler,fixed,none,none,nan,131072,28,18,3018.980482
times,pleiades,euler,fixed,none,none,nan,131072,28,19,3015.396448
times,pleiades,euler,fixed,none,none,nan,131072,28,20,3014.896483
times,pleiades,euler,fixed,both,none,nan,524288,28,0,11900.182068
times,pleiades,euler,fixed,both,none,nan,524288,28,1,11892.985763
times,pleiades,euler,fixed,both,none,nan,524288,28,2,11891.978239
times,pleiades,euler,fixed,both,none,nan,524288,28,3,11893.712216
times,pleiades,euler,fixed,both,none,nan,524288,28,4,11899.107794
times,pleiades,euler,fixed,both,none,nan,524288,28,5,11890.433027
times,pleiades,euler,fixed,both,none,nan,524288,28,6,11891.926668
times,pleiades,euler,fixed,both,none,nan,524288,28,7,11892.620255
times,pleiades,euler,fixed,both,none,nan,524288,28,8,11913.320056
times,pleiades,euler,fixed,both,none,nan,524288,28,9,11962.731092
times,pleiades,euler,fixed,both,none,nan,524288,28,10,11914.911418
times,pleiades,euler,fixed,both,none,nan,524288,28,11,11916.672042
times,pleiades,euler,fixed,both,none,nan,524288,28,12,11909.622602
times,pleiades,euler,fixed,both,none,nan,524288,28,13,11907.630859
times,pleiades,euler,fixed,both,none,nan,524288,28,14,11890.830138
times,pleiades,euler,fixed,both,none,nan,524288,28,15,11891.925194
times,pleiades,euler,fixed,both,none,nan,524288,28,16,11892.425754
times,pleiades,euler,fixed,both,none,nan,524288,28,17,11904.403206
times,pleiades,euler,fixed,both,none,nan,524288,28,18,11895.820065
times,pleiades,euler,fixed,both,none,nan,524288,28,19,11901.323974
times,pleiades,euler,fixed,both,none,nan,524288,28,20,11892.075984
times,pleiades,euler,fixed,none,none,nan,524288,28,0,11854.533950
times,pleiades,euler,fixed,none,none,nan,524288,28,1,11847.567191
times,pleiades,euler,fixed,none,none,nan,524288,28,2,11860.499966
times,pleiades,euler,fixed,none,none,nan,524288,28,3,11847.127712
times,pleiades,euler,fixed,none,none,nan,524288,28,4,11849.039780
times,pleiades,euler,fixed,none,none,nan,524288,28,5,11855.067942
times,pleiades,euler,fixed,none,none,nan,524288,28,6,11851.526800
times,pleiades,euler,fixed,none,none,nan,524288,28,7,11858.689891
times,pleiades,euler,fixed,none,none,nan,524288,28,8,11866.848064
times,pleiades,euler,fixed,none,none,nan,524288,28,9,11874.199875
times,pleiades,euler,fixed,none,none,nan,524288,28,10,11865.423166
times,pleiades,euler,fixed,none,none,nan,524288,28,11,11867.018352
times,pleiades,euler,fixed,none,none,nan,524288,28,12,11866.493650
times,pleiades,euler,fixed,none,none,nan,524288,28,13,11849.921373
times,pleiades,euler,fixed,none,none,nan,524288,28,14,11848.831486
times,pleiades,euler,fixed,none,none,nan,524288,28,15,11848.877645
times,pleiades,euler,fixed,none,none,nan,524288,28,16,11854.374815
times,pleiades,euler,fixed,none,none,nan,524288,28,17,11859.550376
times,pleiades,euler,fixed,none,none,nan,524288,28,18,11851.950594
times,pleiades,euler,fixed,none,none,nan,524288,28,19,11853.791625
times,pleiades,euler,fixed,none,none,nan,524288,28,20,11849.982649
