traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
328,4.55042648,0.815498233,-0.820391119,-0.238821641,0.418414205,8.3362751,0.602186739,6.43988609,-2.72060275,-0.0124311335,7.6526866,-6.01966763,-0.904765666,10.3519058,-3.80956268,1.47768795,-3.16042089,5.47979784,3.58750653,-8.39827919
329,4.58464718,0.858968437,-0.817743003,-0.233328432,0.433129311,8.34593773,0.660547554,6.45574188,-2.69122767,0.012736259,7.66241217,-6.03564119,-0.915497541,10.3690252,-3.78204179,1.54400527,-3.13539767,5.4866457,3.56807208,-8.4030714
330,4.61806059,0.902638197,-0.815303922,-0.227776542,0.448148519,8.35545921,0.718656242,6.47122097,-2.66137004,0.03835636,7.67169571,-6.0523572,-0.926456511,10.3860035,-3.7536974,1.6095798,-3.10982108,5.49394083,3.54827452,-8.40779686
331,4.65111256,0.946604609,-0.813181877,-0.222246259,0.462791979,8.36519718,0.776766419,6.48552704,-2.63233304,0.0635526776,7.68063164,-6.06976557,-0.937993467,10.4027395,-3.72406626,1.6743114,-3.08384776,5.50144815,3.52827716,-8.41237259
332,4.68353176,0.990798295,-0.811290205,-0.216676071,0.477605671,8.37485886,0.834639251,6.49932528,-2.60309339,0.0889795944,7.68916845,-6.08784914,-0.949822605,10.4193306,-3.69348621,1.73837078,-3.05728126,5.50932837,3.50805497,-8.41680717
333,4.7151475,1.03531849,-0.809539557,-0.211005434,0.493188769,8.38424683,0.892484069,6.51330805,-2.57224584,0.115655318,7.69714499,-6.10692549,-0.961832464,10.4359093,-3.66206574,1.80214858,-3.02988291,5.51770449,3.48741794,-8.42115402
334,4.74638128,1.08003581,-0.808165133,-0.205367878,0.508140028,8.39391422,0.950081289,6.52586126,-2.54291248,0.14137809,7.70480537,-6.12654877,-0.974476755,10.4521141,-3.62943602,1.86469829,-3.00237751,5.52616501,3.46667695,-8.42540646
335,4.77697134,1.12501514,-0.807010293,-0.1996959,0.523325026,8.40351772,1.00758183,6.53799248,-2.51312685,0.167477667,7.71208668,-6.14676809,-0.987330079,10.468256,-3.59586239,1.9267447,-2.97418904,5.53509569,3.4455204,-8.4295311
336,4.80687332,1.17020965,-0.806101978,-0.19396694,0.538653553,8.4130764,1.0647769,6.54963875,-2.48323631,0.193717837,7.71890211,-6.16771746,-1.00055552,10.4841747,-3.56136847,1.98792255,-2.94561958,5.54429865,3.42410254,-8.4336071
337,4.83622122,1.21568012,-0.805433214,-0.188207448,0.554178715,8.422616,1.12198651,6.56083775,-2.45282698,0.220487267,7.72514105,-6.18974066,-1.01433384,10.4999161,-3.52569795,2.04845762,-2.91642237,5.55379581,3.40244579,-8.43754387
338,4.86493063,1.26129782,-0.805064797,-0.182435483,0.569558144,8.43222809,1.17891192,6.57120943,-2.42293215,0.246913746,7.73107386,-6.21214151,-1.02838171,10.5154448,-3.48919606,2.10807395,-2.88697219,5.56353569,3.38049817,-8.441432
339,4.89306259,1.30717993,-0.804941952,-0.17662701,0.585051715,8.44184685,1.23569703,6.58108377,-2.39284468,0.273574382,7.73650026,-6.2354207,-1.04293573,10.5307674,-3.45157456,2.16687942,-2.85707045,5.57358217,3.35822344,-8.44521427
340,4.92064095,1.35332227,-0.805088341,-0.170783773,0.600604594,8.45147705,1.29225862,6.5903759,-2.36275935,0.300262004,7.74153757,-6.25926542,-1.05781865,10.5459251,-3.41296887,2.22498989,-2.82667637,5.58390236,3.33571339,-8.44891548
341,4.94739628,1.39947236,-0.805484772,-0.164925486,0.616337717,8.4610672,1.3487103,6.59930038,-2.33217406,0.327400208,7.74596739,-6.28402567,-1.07314098,10.5608597,-3.3735137,2.28218603,-2.79592156,5.59452438,3.31284928,-8.45255852
342,4.9735899,1.44595253,-0.806147397,-0.159002393,0.63218981,8.470644,1.40488732,6.60774899,-2.30152869,0.354643583,7.74987936,-6.30960894,-1.0889802,10.5755377,-3.33297324,2.33853078,-2.76479888,5.60540056,3.28967929,-8.45611572
343,4.99912882,1.49258983,-0.807068408,-0.153049439,0.648178041,8.48020744,1.46083701,6.6157527,-2.27061963,0.382125229,7.75323582,-6.33605433,-1.10531569,10.5899811,-3.29142284,2.39397883,-2.73332977,5.61651564,3.26622653,-8.45960236
344,5.02408648,1.53941596,-0.808261931,-0.147074655,0.66421032,8.4897995,1.51661456,6.62325478,-2.23964834,0.409665167,7.75615644,-6.36307478,-1.12200189,10.6042337,-3.24894595,2.44866276,-2.70147324,5.62786198,3.2425189,-8.46299744
345,5.04835129,1.58634984,-0.809731662,-0.141073361,0.680218577,8.49945545,1.57221127,6.63012934,-2.20880866,0.437178254,7.75857353,-6.39080715,-1.1391772,10.6182041,-3.20552993,2.50237131,-2.66937089,5.63940907,3.21848083,-8.46638489
346,5.07206249,1.63359487,-0.811472237,-0.135025904,0.696374416,8.50911331,1.62759507,6.63661194,-2.17766094,0.464957625,7.76040077,-6.41948938,-1.15693498,10.6319342,-3.16097665,2.55518842,-2.63690138,5.65125513,3.19408369,-8.4696579
347,5.09505224,1.68079698,-0.813485205,-0.12897113,0.712471008,8.51883221,1.68272996,6.64249468,-2.14670944,0.492616236,7.76177931,-6.44868279,-1.17505527,10.6453876,-3.11565185,2.60703397,-2.60422707,5.66321659,3.16949296,-8.47293091
348,5.11739588,1.72825837,-0.815756977,-0.122855134,0.728851855,8.52847576,1.73761344,6.64815521,-2.11517239,0.520719111,7.76244974,-6.47892523,-1.19379056,10.6585512,-3.06928658,2.65794706,-2.57130027,5.67543221,3.14452338,-8.4761095
349,5.13908529,1.77584076,-0.818299532,-0.116712615,0.745272279,8.53816986,1.79232037,6.65333366,-2.08356428,0.548883736,7.7625947,-6.50984621,-1.21299684,10.6714554,-3.021945,2.70800495,-2.53803086,5.6878376,3.11924624,-8.47926426
350,5.16014051,1.82354486,-0.82112819,-0.110539079,0.761609316,8.54795456,1.84674931,6.65791225,-2.05227423,0.576864183,7.76226664,-6.54138851,-1.23270404,10.6840343,-2.97371626,2.75695896,-2.50468755,5.70041323,3.09368134,-8.48238087
351,5.18055439,1.87139988,-0.824233711,-0.104340442,0.777990878,8.55777454,1.90095365,6.66204309,-2.02091718,0.604876697,7.76143551,-6.57354784,-1.25284314,10.6963501,-2.92456532,2.80500817,-2.47107673,5.71322298,3.06775498,-8.48545837
352,5.2003088,1.91938186,-0.827593446,-0.0980953798,0.794591069,8.56757355,1.95497429,6.66589451,-1.98903739,0.633274972,7.75988007,-6.60669327,-1.27361262,10.7083559,-2.8743813,2.85216689,-2.43716741,5.72618294,3.04156137,-8.48846436
353,5.21930981,1.96739173,-0.831193626,-0.0918080211,0.811494887,8.57728672,2.00866771,6.66969585,-1.9563905,0.662206352,7.75743914,-6.64104605,-1.29511774,10.7199612,-2.82326913,2.89817929,-2.40322351,5.73926067,3.01509595,-8.49142742
354,5.23778868,2.01565146,-0.835123539,-0.0854963884,0.828078568,8.58721733,2.06218052,6.67257214,-1.92469168,0.690484881,7.75480032,-6.67551708,-1.31693554,10.7312832,-2.77123356,2.94328809,-2.3690505,5.75253391,2.9882462,-8.49438763
355,5.25550652,2.06390834,-0.83929497,-0.0791505948,0.844888687,8.59710503,2.11543393,6.67529869,-1.89242733,0.719137251,7.75139856,-6.7109561,-1.33938587,10.7422571,-2.7183013,2.98734665,-2.33476472,5.76598454,2.9610765,-8.49730492
356,5.27249479,2.1122458,-0.843714058,-0.0727518126,0.861920714,8.6069622,2.16836834,6.67784739,-1.85967255,0.748077035,7.74726439,-6.74723959,-1.36240363,10.7528772,-2.66454101,3.03042054,-2.30037975,5.77955627,2.93358564,-8.50022888
357,5.28890944,2.16074324,-0.848428488,-0.0663171411,0.878958046,8.61688709,2.22109151,6.67992878,-1.82692897,0.777042389,7.74244738,-6.78442574,-1.38615632,10.7630444,-2.60966825,3.07238865,-2.26589179,5.79320955,2.90584326,-8.50308132
358,5.30452442,2.20921516,-0.853345096,-0.0598412305,0.896450341,8.6266737,2.27353644,6.68218184,-1.79294503,0.806729913,7.73669577,-6.82264662,-1.41051435,10.7729158,-2.55397129,3.11346674,-2.23120499,5.80709839,2.87775493,-8.50586033
359,5.31954908,2.25776482,-0.858605146,-0.0533542521,0.913391948,8.63677883,2.32575893,6.68332577,-1.76053762,0.835440636,7.73076248,-6.86105394,-1.43536246,10.78228,-2.49746013,3.15317273,-2.1967659,5.82101011,2.84932971,-8.50870705
360,5.33391237,2.30646372,-0.864106715,-0.046803657,0.930671155,8.64681244,2.37767553,6.68444586,-1.7273469,0.864567518,7.72403908,-6.90028334,-1.46078086,10.7913122,-2.44001222,3.19206738,-2.1620512,5.83507156,2.82060552,-8.51151371
361,5.34758997,2.35512447,-0.86986047,-0.0402327925,0.948068023,8.6568594,2.42936087,6.6853528,-1.69370949,0.894007802,7.71638775,-6.94069862,-1.4870913,10.7997971,-2.38154936,3.22971034,-2.12741566,5.84915876,2.79165745,-8.51426315
362,5.36053801,2.4039197,-0.875888169,-0.0336037427,0.965483189,8.66697311,2.48071909,6.68586731,-1.66025496,0.923227012,7.70828199,-6.98143339,-1.51378775,10.8079243,-2.3223629,3.26639247,-2.09274673,5.86346245,2.76222134,-8.51705647
363,5.37280464,2.45263314,-0.882141352,-0.0269491952,0.983118653,8.67706013,2.53183579,6.686306,-1.62609231,0.952865005,7.69920683,-7.02325439,-1.54130185,10.8155441,-2.26224446,3.30194283,-2.05809212,5.87779045,2.73262548,-8.51976013
364,5.38452435,2.5015409,-0.888723195,-0.020266192,1.00043118,8.68740463,2.58281255,6.68590689,-1.59284759,0.981947541,7.68978405,-7.0655055,-1.56939316,10.8226681,-2.20116925,3.33629775,-2.02348709,5.89220142,2.70266223,-8.52253151
365,5.39541626,2.55036902,-0.895509601,-0.0135217113,1.01815057,8.69762135,2.63339353,6.6856966,-1.55859172,1.01154113,7.67934656,-7.10867834,-1.59817767,10.829298,-2.13935447,3.36963964,-1.98893368,5.90666342,2.67240977,-8.52525997
366,5.40562248,2.59925628,-0.902554154,-0.00673331507,1.03599465,8.70787144,2.68372464,6.68529797,-1.52397323,1.04132175,7.66802168,-7.15284061,-1.6277988,10.8353558,-2.0765965,3.40178776,-1.95449424,5.92120171,2.64183211,-8.52797318
367,5.41520643,2.6481843,-0.909852803,9.38990634e-05,1.05384254,8.71819592,2.73375487,6.68453979,-1.48944581,1.07096446,7.65609074,-7.19756079,-1.65803695,10.8409081,-2.01294041,3.43285728,-1.92005873,5.9358325,2.61096025,-8.53066254
368,5.42396212,2.69694519,-0.917360902,0.00695320172,1.07194793,8.72846317,2.78348351,6.68385601,-1.45415187,1.10097909,7.64313602,-7.24321556,-1.68904698,10.8458786,-1.94858789,3.46274543,-1.88583231,5.9505105,2.57979918,-8.53333092
369,5.43210077,2.74586916,-0.925164878,0.0138685293,1.0899328,8.73889446,2.83295488,6.68265152,-1.41930628,1.13066208,7.62966394,-7.28933525,-1.72065258,10.8502798,-1.88339615,3.49150825,-1.85172057,5.96522808,2.54828095,-8.53608513
370,5.43955469,2.79473829,-0.933189213,0.0208201949,1.1080724,8.74933624,2.88216472,6.68134022,-1.38403273,1.1605159,7.61528683,-7.33631372,-1.75307858,10.8540707,-1.8173027,3.51910591,-1.81772554,5.9799943,2.51649809,-8.53876877
371,5.44635105,2.84360886,-0.941469371,0.0278228074,1.1262722,8.75982952,2.93105626,6.67981148,-1.34868324,1.1903398,7.60010481,-7.38405848,-1.7862792,10.8571749,-1.75038791,3.54550385,-1.78396654,5.99473763,2.48450565,-8.54143143
372,5.45241117,2.89242077,-0.949962795,0.0348527543,1.14452589,8.770401,2.97971845,6.67805099,-1.31311882,1.22018659,7.58415461,-7.43243647,-1.8201735,10.8597116,-1.68266773,3.5707469,-1.75029266,6.00962019,2.45209002,-8.54411888
373,5.4578104,2.94116306,-0.95870775,0.0419194363,1.16277611,8.78104591,3.02808738,6.67602968,-1.27757049,1.24995267,7.56738901,-7.48154879,-1.85486352,10.8614988,-1.61419785,3.59472394,-1.7169627,6.02443218,2.4194994,-8.54681396
374,5.46245813,2.98999572,-0.96767807,0.0490635447,1.18136549,8.79165173,3.07619643,6.67412853,-1.24112511,1.28009152,7.54953718,-7.53153944,-1.89039898,10.8626318,-1.54480124,3.61772752,-1.68362713,6.03932238,2.3865087,-8.54949379
375,5.46644163,3.03872561,-0.976863205,0.0562434904,1.19991565,8.80233479,3.12391925,6.67195988,-1.20493937,1.3099519,7.5310545,-7.58201408,-1.92660713,10.8630543,-1.47474766,3.6394372,-1.65066051,6.05423498,2.3532691,-8.5521822
376,5.46968222,3.08742976,-0.986292183,0.0634721294,1.21859682,8.8130703,3.17142463,6.6697011,-1.16834223,1.33995104,7.5115633,-7.63333702,-1.96371329,10.8626909,-1.403813,3.65994,-1.61789584,6.06917429,2.3196876,-8.55487251
377,5.47217274,3.1360116,-0.995906591,0.0707555413,1.23758411,8.82371807,3.2185123,6.6676693,-1.13090444,1.37023616,7.49090719,-7.685534,-2.00173235,10.8615236,-1.3321929,3.67926502,-1.58547044,6.08407688,2.28591919,-8.5575304
378,5.47413397,3.18457389,-1.00578308,0.0780645013,1.2562288,8.83466244,3.26549006,6.66485548,-1.09444034,1.39995015,7.46981955,-7.73817396,-2.04047084,10.85952,-1.2597841,3.69725871,-1.55342901,6.09888411,2.25197029,-8.56023502
379,5.47523451,3.23302436,-1.01583087,0.0854271576,1.27524364,8.84550381,3.31210518,6.66237688,-1.05695856,1.42999625,7.44758129,-7.79150248,-2.08001208,10.8567848,-1.18665886,3.71420097,-1.52150726,6.11386633,2.21754932,-8.56290913
380,5.47574425,3.28158259,-1.02613628,0.0928616375,1.2941612,8.8565197,3.35848618,6.65945864,-1.01992548,1.45970404,7.42468405,-7.84544039,-2.12039089,10.8531342,-1.11267555,3.72982574,-1.48996985,6.12879515,2.18288708,-8.56560516
381,5.47561026,3.32989883,-1.03661799,0.100307457,1.31314135,8.86757851,3.40457606,6.6564784,-0.982550383,1.4894675,7.40073729,-7.90018559,-2.1617322,10.8485441,-1.0380038,3.74413419,-1.45885479,6.14363718,2.14811349,-8.56829166
382,5.47456503,3.37812614,-1.04725635,0.107836775,1.33266449,8.87846661,3.45023155,6.65407038,-0.943731487,1.5197227,7.37536526,-7.95574713,-2.2040236,10.8430738,-0.962610066,3.75743961,-1.42790687,6.15855694,2.11292386,-8.57097721
383,5.47296953,3.42636228,-1.05816901,0.115399331,1.35167706,8.88973045,3.49583554,6.65067959,-0.90653336,1.54904032,7.34999847,-8.01120853,-2.24668837,10.8367882,-0.886662304,3.76949716,-1.39738345,6.17346764,2.07742786,-8.57371616
384,5.47063875,3.4744184,-1.06922257,0.123017795,1.37112582,8.90086079,3.54099774,6.64777231,-0.868001103,1.57886064,7.32297802,-8.06798172,-2.29073715,10.8293085,-0.809847772,3.78015232,-1.36735499,6.18827534,2.04183459,-8.5763979
385,5.46757841,3.522331,-1.08044124,0.130690649,1.39079177,8.91196918,3.58577609,6.64504576,-0.828945756,1.60869479,7.29494858,-8.12519264,-2.33554363,10.8209085,-0.732488871,3.78975034,-1.3376193,6.20305681,2.00600791,-8.57910442
386,5.46396255,3.57031107,-1.09193027,0.138412476,1.41012633,8.92338753,3.63053179,6.64154053,-0.790892899,1.63795567,7.26643467,-8.18291855,-2.38121271,10.8113823,-0.654248893,3.79789472,-1.30841064,6.21783066,1.9698863,-8.58179092
387,5.45947361,3.61802006,-1.10350764,0.146189019,1.42994189,8.93463516,3.67477155,6.63868189,-0.751464605,1.66759086,7.23645544,-8.24135208,-2.42786455,10.8008318,-0.575532079,3.80494332,-1.27955365,6.23261595,1.93350363,-8.58450603
388,5.45444059,3.66573572,-1.11531794,0.154015824,1.44957161,8.94610691,3.71886206,6.6353035,-0.712667346,1.69677007,7.2058816,-8.30021,-2.47532606,10.7891464,-0.49601239,3.81070256,-1.25109506,6.24733448,1.89689291,-8.58722591
389,5.44858885,3.71319413,-1.12723625,0.161901057,1.46969962,8.95739651,3.76246858,6.63264179,-0.672434986,1.72634745,7.17365837,-8.3599577,-2.52399874,10.7762165,-0.415911853,3.81518722,-1.22313106,6.26202536,1.86015463,-8.58987141
390,5.44214487,3.76065254,-1.13938844,0.169833973,1.48930359,8.96909332,3.80608439,6.62890196,-0.633951724,1.75493896,7.141572,-8.41946697,-2.57293749,10.7623243,-0.335360348,3.81853437,-1.19565201,6.27668524,1.82300389,-8.59264183
391,5.43497419,3.80790019,-1.15165329,0.177820891,1.50936782,8.98065662,3.84926653,6.62579203,-0.594014704,1.78395545,7.10771799,-8.48004913,-2.62327981,10.7470379,-0.254059762,3.82056236,-1.16864836,6.29128551,1.78578591,-8.59533978
392,5.42710733,3.85501862,-1.16407001,0.185859665,1.52947485,8.99229622,3.89216924,6.62258291,-0.554070413,1.81270409,7.07305574,-8.54088211,-2.67434573,10.7305984,-0.172224149,3.82147741,-1.1420114,6.30586624,1.74826467,-8.59806633
393,5.41848707,3.90198183,-1.17662084,0.193962991,1.5497489,9.00395966,3.93476462,6.61956453,-0.513795853,1.84132409,7.03732586,-8.60221672,-2.72637773,10.7128572,-0.0898574665,3.82110476,-1.11594367,6.32046509,1.71051598,-8.6007719
394,5.40924883,3.94885945,-1.18934584,0.202131256,1.57009685,9.01569462,3.97705221,6.61650038,-0.473374546,1.86977339,7.0004878,-8.6641922,-2.77949214,10.6936312,-0.00680950284,3.81939602,-1.09043193,6.33491755,1.67266119,-8.6034708
395,5.39934349,3.99549842,-1.20218301,0.210326701,1.59053516,9.02750587,4.01914644,6.61347008,-0.432578623,1.89812338,6.96248722,-8.72670269,-2.83365178,10.6730061,0.076782763,3.81640983,-1.06548607,6.34933233,1.63465357,-8.60614109
396,5.3886714,4.04196644,-1.21515274,0.218586549,1.61106491,9.03935528,4.06089592,6.61052799,-0.391735584,1.92617178,6.92362833,-8.78937626,-2.8885293,10.6510639,0.160716653,3.81229639,-1.0410347,6.36371469,1.59638906,-8.60886955
397,5.37735653,4.08833933,-1.22825503,0.226913527,1.63164639,9.05130196,4.10238314,6.60751677,-0.350884616,1.95392573,6.88387489,-8.85240364,-2.94429779,10.6276913,0.245228201,3.80696034,-1.01708531,6.37810755,1.55788183,-8.61155605
398,5.36530209,4.13453293,-1.24144745,0.235301718,1.652439,9.06324673,4.14351749,6.60475206,-0.309525639,1.98154104,6.8429637,-8.91579437,-3.00103331,10.6028662,0.330227524,3.80044866,-0.993609369,6.39249945,1.51912677,-8.61425018
399,5.35268927,4.18052578,-1.25478041,0.243729532,1.67324495,9.07531357,4.18451405,6.60192394,-0.268122137,2.00890708,6.80094004,-8.97971821,-3.05885363,10.5763292,0.415745348,3.79261541,-0.970825195,6.40667534,1.48042905,-8.6169138
400,5.33932447,4.22632742,-1.26821864,0.252216607,1.69413376,9.08740902,4.22512817,6.5991888,-0.226643592,2.03594065,6.75799227,-9.04385662,-3.1175127,10.5482597,0.501580358,3.78354549,-0.948680758,6.42088509,1.44148934,-8.61958504
401,5.32521772,4.27191353,-1.28172529,0.260755301,1.71519434,9.09954929,4.26549006,6.59664011,-0.184791163,2.0627389,6.71404314,-9.10806179,-3.17693138,10.5187607,0.58781445,3.77346873,-0.926837921,6.43512583,1.40224373,-8.62225056
402,5.31067371,4.31743383,-1.29537928,0.26937294,1.73628652,9.11180019,4.30560303,6.59403276,-0.142920375,2.08925629,6.66888762,-9.17299747,-3.23764825,10.4872417,0.674698651,3.76192141,-0.905843496,6.44910955,1.36314392,-8.6248579
403,5.29519367,4.36266422,-1.30907345,0.278025061,1.7575618,9.12406445,4.34543753,6.59168673,-0.100666992,2.11547518,6.6227994,-9.23782063,-3.29901838,10.4543047,0.761787355,3.74937916,-0.885177612,6.46328115,1.32354999,-8.62750721
404,5.27916527,4.40777206,-1.32288754,0.286762536,1.77891862,9.13638401,4.38493967,6.58941984,-0.0583510846,2.14135265,6.57558155,-9.30307293,-3.36146498,10.4193916,0.849214196,3.73553133,-0.865401447,6.47721767,1.28407717,-8.63013172
405,5.26242352,4.45260286,-1.33671141,0.295537859,1.80038214,9.14876366,4.42416143,6.58729744,-0.0158147644,2.16686797,6.52748775,-9.36828327,-3.42463946,10.3829145,0.937019169,3.72067761,-0.845912099,6.49127817,1.24420416,-8.63273907
406,5.2450428,4.49726439,-1.35067558,0.304370582,1.82188046,9.1612463,4.46321678,6.58514357,0.0265958458,2.19195986,6.47844744,-9.43366146,-3.48868489,10.344533,1.02503157,3.70456672,-0.827194333,6.505198,1.20439482,-8.63529968
407,5.22703218,4.54166603,-1.36465073,0.31326279,1.8435092,9.17375088,4.50190353,6.5832181,0.0692209005,2.21666956,6.42837095,-9.49918556,-3.55362153,10.304266,1.11321247,3.68733191,-0.809174001,6.51901817,1.16452491,-8.63787842
408,5.20826769,4.58592415,-1.37871099,0.322226197,1.86534429,9.18630314,4.54039049,6.58155966,0.112371169,2.24111843,6.37699842,-9.56493664,-3.61964154,10.2619753,1.20186305,3.66890335,-0.791666865,6.53288269,1.1243844,-8.64040375
409,5.18888426,4.62994623,-1.39281225,0.33123669,1.88719082,9.19893646,4.57856655,6.57988548,0.155317977,2.26502848,6.32493067,-9.63055229,-3.68626595,10.2178841,1.29060614,3.64948106,-0.774708867,6.54668617,1.08412993,-8.64293957
410,5.16892099,4.67371082,-1.40694964,0.340300798,1.90921247,9.21157742,4.61645508,6.57854462,0.198689759,2.28860068,6.27153873,-9.69647121,-3.75405049,10.1715212,1.37963057,3.62874675,-0.758553803,6.5603776,1.04394698,-8.64539909
411,5.14832306,4.71737003,-1.42115986,0.349438816,1.93123782,9.22436142,4.65408707,6.5770874,0.241723865,2.31159759,6.21753073,-9.76225376,-3.8224113,10.1232595,1.46881294,3.60699916,-0.742877424,6.57404184,1.00358641,-8.64785671
412,5.1269803,4.76068211,-1.43536305,0.358608633,1.95336127,9.23717594,4.69149637,6.57585764,0.284889221,2.33407855,6.16274691,-9.82764626,-3.89129019,10.0732164,1.55798507,3.58442187,-0.727636158,6.58777428,0.962949753,-8.65030003
413,5.10508633,4.80380964,-1.44961631,0.367855012,1.97563553,9.25005817,4.72866058,6.57480478,0.328344852,2.35619092,6.10654545,-9.89347267,-3.96145844,10.0205555,1.64734876,3.5604527,-0.713393092,6.60129452,0.922544122,-8.65267849
414,5.08246136,4.846663,-1.46383655,0.377149731,1.99803853,9.26295662,4.76550007,6.57402086,0.371847242,2.37770057,6.04972029,-9.9588232,-4.03203154,9.9660902,1.73668885,3.5356822,-0.699500859,6.61490393,0.881813526,-8.655056
415,5.05916262,4.88935375,-1.47811556,0.38652733,2.02068853,9.27586365,4.80205631,6.57363081,0.415929914,2.39881802,5.99147463,-10.0243196,-4.10374594,9.90908527,1.82623577,3.50976324,-0.686330914,6.6284318,0.841070652,-8.6573782
