package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,median_ms,p05_ms,p95_ms,max_ms,samples,errored_pct,error,build_s,recorded_utc
julia,windows_RTX-4070-SUPER,times,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,131072,3,default,both,5.3236,5.8351,5.486335,7.528505,7.5875,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,131072,3,default,none,3.1664,3.3303,3.1778,4.69718,5.4663,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,524288,3,default,both,9.8955,10.73215,10.12274,17.1589,38.6251,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,524288,3,default,none,5.6795,6.377,5.7042,8.88997,35.9226,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,2097152,3,default,both,42.1089,46.0672,42.6485,50.68995,50.7821,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,2097152,3,default,none,22.5954,23.01775,22.684415,23.46279,24.1865,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,8388608,3,default,both,155.9805,162.64255,157.210035,165.71912,165.8822,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,8388608,3,default,none,88.9247,90.08305,89.049625,91.58182,92.1294,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8,3,default,both,0.2412,0.2638,0.243005,0.351085,0.4363,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8,3,default,none,0.1685,0.23365,0.1723,0.32746,0.4065,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32,3,default,both,0.4721,0.5496,0.491385,0.60736,0.6332,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32,3,default,none,0.3326,0.42665,0.34571,0.47647,0.6184,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,128,3,default,both,0.3951,0.4456,0.406215,0.53677,0.6217,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,128,3,default,none,0.3723,0.4527,0.389685,0.53462,0.5578,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,512,3,default,both,0.7,0.7572,0.700285,0.997065,1.0078,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,512,3,default,none,0.5536,0.62865,0.591695,0.755985,0.7861,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2048,3,default,both,0.6974,0.7465,0.69873,0.81889,0.8548,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2048,3,default,none,0.5481,0.60275,0.55,0.74431,0.7768,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8192,3,default,both,0.8841,1.02535,0.890465,1.08981,1.1128,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8192,3,default,none,0.6003,0.70365,0.618255,0.750495,0.7542,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32768,3,default,both,1.5945,1.8154,1.69292,2.48143,4.3497,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32768,3,default,none,0.8406,0.90365,0.853615,0.950055,1.0309,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,both,2.8005,2.94885,2.804015,4.13887,4.201,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,none,1.659,1.7092,1.67021,1.823575,2.9973,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,524288,3,default,both,9.2626,10.3912,9.38382,15.646365,17.4868,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,524288,3,default,none,5.1596,5.8379,5.208335,6.657425,6.8821,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2097152,3,default,both,40.8718,45.2377,41.470775,52.351265,57.7941,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2097152,3,default,none,20.9328,21.2972,21.037205,22.33525,22.5908,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8388608,3,default,both,149.516,152.9507,150.10091,165.169655,168.9263,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8388608,3,default,none,77.0972,83.07945,77.138145,85.74185,86.5199,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,adaptive,tol,0.01,131072,3,default,d2h,1.2235,1.50515,1.266725,30.60633,97.0746,20,nan,0.05300859328,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,adaptive,tol,0.001,131072,3,default,d2h,1.4305,1.57225,1.44456,2.46445,16.0789,20,nan,0.0049139217,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,adaptive,tol,0.0001,131072,3,default,d2h,1.7762,1.89015,1.79862,5.361445,8.1021,20,nan,0.0004230974314,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,adaptive,tol,1e-05,131072,3,default,d2h,2.7041,2.96555,2.722055,5.335185,9.6118,20,nan,3.981530009e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,adaptive,tol,1e-06,131072,3,default,d2h,4.3001,4.65535,4.311595,6.58382,7.1979,20,nan,9.578576172e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,adaptive,tol,1e-07,131072,3,default,d2h,8.147,8.3861,8.210555,10.094805,10.9347,20,nan,1.280849961e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,adaptive,tol,1e-08,131072,3,default,d2h,17.009,17.2331,17.024485,19.178305,19.2164,20,nan,1.874447685e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,adaptive,tol,0.01,131072,3,default,d2h,3.1527,3.4407,3.24276,8.485265,29.6449,20,nan,0.05296890404,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,adaptive,tol,0.001,131072,3,default,d2h,4.1601,4.429,4.18347,11.1939,26.9981,20,nan,0.01511440224,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,adaptive,tol,0.0001,131072,3,default,d2h,3.4621,4.20735,3.74235,7.024165,7.6486,20,nan,0.003258549025,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,131072,3,default,d2h,4.5435,5.79195,4.576085,7.812,8.2927,20,nan,0.0006543096572,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,adaptive,tol,1e-06,131072,3,default,d2h,2.8132,2.9515,2.82669,5.227175,5.3483,20,nan,0.0001349468844,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,adaptive,tol,1e-07,131072,3,default,d2h,4.1768,4.23665,4.182025,6.12853,7.5598,20,nan,2.920287858e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,adaptive,tol,1e-08,131072,3,default,d2h,7.7144,7.8332,7.718675,9.654535,9.6666,20,nan,1.173866673e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,adaptive,tol,0.01,131072,3,default,d2h,1.9086,2.34735,2.016235,8.32405,81.8417,20,nan,0.03887917951,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,adaptive,tol,0.001,131072,3,default,d2h,2.7157,3.39045,3.06967,5.27452,25.6733,20,nan,0.008312829138,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,adaptive,tol,0.0001,131072,3,default,d2h,2.3324,2.78955,2.336105,5.724,8.8628,20,nan,0.0008702988099,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,adaptive,tol,1e-05,131072,3,default,d2h,2.0028,2.76435,2.126775,6.151835,6.3786,20,nan,6.026047176e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,adaptive,tol,1e-06,131072,3,default,d2h,2.3376,3.0536,2.337885,5.744535,7.4495,20,nan,3.684467184e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,adaptive,tol,1e-07,131072,3,default,d2h,2.6805,3.29725,2.70292,7.17812,7.4578,20,nan,2.40173876e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,adaptive,tol,1e-08,131072,3,default,d2h,1.9135,2.19815,1.93212,4.82526,4.8625,20,nan,3.129406518e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.0625,131072,3,default,d2h,1.0007,1.11285,1.02198,3.622295,28.5122,20,nan,0.3157598966,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.03125,131072,3,default,d2h,1.1209,1.1891,1.13249,2.28072,17.3367,20,nan,0.04848478826,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.015625,131072,3,default,d2h,1.2691,1.3545,1.276415,1.892975,5.3372,20,nan,0.006453273486,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.0078125,131072,3,default,d2h,1.5419,1.72635,1.555295,3.56835,5.2052,20,nan,0.0008191479776,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.00390625,131072,3,default,d2h,2.1043,2.297,2.1442,4.02656,4.0866,20,nan,0.0001032906309,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.001953125,131072,3,default,d2h,3.3873,3.5348,3.39338,5.161725,5.3598,20,nan,1.459877e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.0009765625,131072,3,default,d2h,6.2233,6.472,6.258925,8.275195,8.8128,20,nan,1.004121837e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.00048828125,131072,3,default,d2h,11.4173,11.5478,11.42775,15.21453,27.624,20,nan,1.401434999e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.000244140625,131072,3,default,d2h,21.8273,22.05245,21.88848,23.945125,24.0672,20,nan,1.981575448e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.0001220703125,131072,3,default,d2h,43.9173,44.85155,43.973825,46.503475,47.6202,20,nan,2.757023534e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.0625,131072,3,default,d2h,2.5449,3.00665,2.60076,17.995325,227.676,20,nan,0.04084337179,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.03125,131072,3,default,d2h,2.9736,3.1557,2.986615,5.872365,19.8443,20,nan,0.01165653394,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.015625,131072,3,default,d2h,3.245,3.60415,3.2545,9.351845,10.6447,20,nan,0.003039152316,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.0078125,131072,3,default,d2h,2.704,3.1856,2.81154,6.301775,7.4983,20,nan,0.0007892011363,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.00390625,131072,3,default,d2h,3.3507,3.86315,3.460805,6.058265,6.8309,20,nan,0.0002020425961,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.001953125,131072,3,default,d2h,3.7084,4.2117,3.70973,6.97547,7.1668,20,nan,5.120499307e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.0009765625,131072,3,default,d2h,3.0724,3.5184,3.089595,5.590595,5.8489,20,nan,1.363364517e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.00048828125,131072,3,default,d2h,4.3199,4.50385,4.32123,6.60178,7.7129,20,nan,7.472294876e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.000244140625,131072,3,default,d2h,7.6009,7.82,7.633295,9.42238,9.707,20,nan,9.618735541e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,rosenbrock23_sciml,fixed,dt,0.0001220703125,131072,3,default,d2h,14.3741,14.56335,14.380655,16.61359,16.6818,20,nan,1.340398883e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.0625,131072,3,default,d2h,1.1685,1.36975,1.176955,24.451305,91.5499,20,nan,0.004405430865,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.03125,131072,3,default,d2h,1.1317,1.22505,1.13702,18.01042,24.1782,20,nan,3.835593622e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.015625,131072,3,default,d2h,3.0676,3.63115,3.333885,5.782125,16.3618,20,nan,2.181280725e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.0078125,131072,3,default,d2h,4.4511,4.80105,4.49651,8.35612,9.1944,20,nan,1.923139036e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.00390625,131072,3,default,d2h,5.5797,6.04145,5.7127,9.69576,9.9724,20,nan,2.476387854e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.001953125,131072,3,default,d2h,3.9569,4.729,4.023305,7.019435,7.6053,20,nan,3.421375318e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,d2h,5.4026,6.4362,5.514225,10.966655,11.6023,20,nan,4.807602152e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.00048828125,131072,3,default,d2h,6.1718,9.13015,8.59791,12.11944,12.2266,20,nan,6.810032555e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.000244140625,131072,3,default,d2h,7.059,7.3951,7.15875,9.661855,9.8757,20,nan,9.634494283e-06,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.0001220703125,131072,3,default,d2h,13.1534,13.27585,13.15359,15.265325,15.3285,20,nan,1.346923062e-05,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,4,default,both,85.3503,86.2072,85.35543,90.132745,138.0915,20,nan,nan,1.5304722,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,4,default,none,83.9421,84.3501,83.97687,85.262255,85.9872,20,nan,nan,1.5304722,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,8,default,both,1948.5924,1953.6599,1949.276265,4016.15464,5413.0819,10,nan,nan,7.1187508,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,8,default,none,1948.069,1950.7583,1948.339765,1960.527975,1967.5914,10,nan,nan,7.1187508,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,16,default,both,18348.5822,18350.3925,18348.76323,18378.018,18381.0875,3,nan,nan,56.7548172,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,16,default,none,18332.4789,18341.3239,18333.3634,18345.03001,18345.4418,3,nan,nan,56.7548172,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,32,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,32,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,64,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,64,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,128,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,128,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,4,default,both,27.3317,27.84405,27.38604,29.25292,30.1311,20,nan,nan,1.2951977,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,4,default,none,25.9008,26.02135,25.90935,27.29202,27.7579,20,nan,nan,1.2951977,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,8,default,both,1017.798,1020.56895,1018.628925,1022.72305,1023.1168,10,nan,nan,5.9281381,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,8,default,none,1016.915,1020.3111,1017.927905,2398.313165,2771.4164,10,nan,nan,5.9281381,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,16,default,both,9164.2711,9174.5322,9165.29721,10299.91929,10424.9623,3,nan,nan,32.5868846,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,16,default,none,9163.8504,9167.7436,9164.23972,9171.19276,9171.576,3,nan,nan,32.5868846,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,32,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,32,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,64,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,64,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,128,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,rosenbrock23_sciml,adaptive,tol,1e-05,131072,128,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,4,default,both,1.8831,2.6475,1.934305,3.8228,3.8418,20,nan,nan,1.044243,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,4,default,none,0.3048,0.37435,0.323705,1.50419,1.5401,20,nan,nan,1.044243,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,8,default,both,4.8616,5.7711,4.86635,11.36657,42.7502,20,nan,nan,1.1644441,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,8,default,none,2.4503,2.55705,2.4921,3.66528,3.7371,20,nan,nan,1.1644441,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,16,default,both,12.7618,15.13125,12.964815,36.764305,62.7336,20,nan,nan,1.4200226,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,16,default,none,8.47,9.574,8.49033,10.043025,10.0796,20,nan,nan,1.4200226,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,32,default,both,136.4505,139.05775,137.5152,151.7101,161.1421,10,nan,nan,5.9385191,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,32,default,none,130.1817,130.81045,130.187325,132.12978,132.9459,10,nan,nan,5.9385191,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,64,default,both,387.6158,388.20505,387.69617,401.834915,410.4467,10,nan,nan,7.6035943,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,64,default,none,372.0997,372.5946,372.14992,373.773155,373.9037,10,nan,nan,7.6035943,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,128,default,both,1043.4169,1047.55475,1043.64928,1063.06455,1071.4818,10,nan,nan,8.1270759,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,128,default,none,1014.244,1016.89035,1014.834535,1018.37638,1018.4509,10,nan,nan,8.1270759,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,4,default,both,233.6591,234.1382,233.662835,234.97503,235.1661,10,nan,nan,5.931545,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,4,default,none,232.2866,232.6228,232.28903,235.67146,236.878,10,nan,nan,5.931545,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,8,default,both,4434.4249,4451.6139,4437.20268,4529.08184,4546.5437,5,nan,nan,15.2099341,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,8,default,none,4446.771,4450.4982,4447.15604,4862.23258,4964.3939,5,nan,nan,15.2099341,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,16,default,both,37992.3677,38553.9052,38001.80766,41367.14474,41542.22,5,nan,nan,111.995456,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,16,default,none,38020.2334,38707.3864,38088.9487,70679.85832,74232.3552,3,nan,nan,111.995456,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,32,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,32,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,64,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,64,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
